Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-02-15 00:00:00-05:00,52.90786693653725,53.42536125355481,52.513581075742096,53.28572082519531,1340600,0.0,0.0
2018-02-16 00:00:00-05:00,53.22001001529749,53.8114357235145,53.080369575013385,53.565006256103516,1156300,0.0,0.0
2018-02-20 00:00:00-05:00,53.55679248882179,54.181075903029125,53.129655163498,53.27751159667969,2661900,0.0,0.0
2018-02-21 00:00:00-05:00,49.99182078404165,51.90573537642995,49.33468279381136,50.82145690917969,3992800,0.0,0.0
2018-02-22 00:00:00-05:00,51.10895713375813,51.437524563415806,49.08825349737245,49.605751037597656,2014400,0.0,0.0
2018-02-23 00:00:00-05:00,49.49075778157176,49.95075599439986,48.93218964223816,49.572898864746094,1643900,0.0,0.0
2018-02-26 00:00:00-05:00,49.704330210847644,50.04111369072616,49.326476186297455,49.819332122802734,1415200,0.0,0.0
2018-02-27 00:00:00-05:00,49.67968273172774,49.90968026191994,49.32647044837181,49.46611404418945,1357600,0.0,0.0
2018-02-28 00:00:00-05:00,49.64682300455553,49.86039481679141,48.65290156598122,48.66111755371094,861600,0.0,0.0
2018-03-01 00:00:00-05:00,48.587185811762446,49.12110903671089,47.86433248449148,48.34897232055664,1362500,0.0,0.0
2018-03-02 00:00:00-05:00,48.18469860216191,48.89112325806469,47.51113163571547,48.80897903442383,936800,0.0,0.0
2018-03-05 00:00:00-05:00,48.47219295936115,49.19504642134066,48.34898133071066,48.95683288574219,937400,0.0,0.0
2018-03-06 00:00:00-05:00,48.98146943055081,49.13753872049367,48.54611297590004,49.12932586669922,921200,0.0,0.0
2018-03-07 00:00:00-05:00,48.76789884727906,49.33468291115419,48.685757773360315,49.277183532714844,897200,0.0,0.0
2018-03-08 00:00:00-05:00,49.696110378193254,51.02681526631723,48.932186447321044,49.19504165649414,841000,0.0,0.0
2018-03-09 00:00:00-05:00,49.318272160702264,50.12326688762399,49.236127923170095,50.09862518310547,965100,0.0,0.0
2018-03-12 00:00:00-04:00,50.15610204840121,50.427170076765734,49.81931865953568,50.115028381347656,691300,0.0,0.0
2018-03-13 00:00:00-04:00,50.51753460020788,50.747532129007006,50.03289471203737,50.230037689208984,912100,0.0,0.0
2018-03-14 00:00:00-04:00,50.561372697241424,50.652489698773024,49.67505794389122,49.9152717590332,883000,0.51,0.0
2018-03-15 00:00:00-04:00,50.0643719219527,50.19690488109072,49.33544222661109,49.43484115600586,871500,0.0,0.0
2018-03-16 00:00:00-04:00,49.46797057936983,49.93183431324114,49.29401851933339,49.791019439697266,2888900,0.0,0.0
2018-03-19 00:00:00-04:00,49.517655083058344,49.699889020614094,49.169757376634294,49.56735610961914,905400,0.0,0.0
2018-03-20 00:00:00-04:00,49.65848203466645,49.81586390740984,49.45139912639831,49.69161605834961,934700,0.0,0.0
2018-03-21 00:00:00-04:00,49.650212200259205,49.84901324359098,49.269180290361646,49.294029235839844,704400,0.0,0.0
2018-03-22 00:00:00-04:00,48.979238393205556,49.23601911448753,48.31657388046128,48.32485580444336,921800,0.0,0.0
2018-03-23 00:00:00-04:00,48.57336531529472,48.61478126400731,47.76160071315747,47.778167724609375,747300,0.0,0.0
2018-03-26 00:00:00-04:00,48.266882671035205,48.83843033701949,48.09293379354011,48.61478042602539,788900,0.0,0.0
2018-03-27 00:00:00-04:00,48.63135137271308,49.15320120726365,47.88585476890394,48.159202575683594,781600,0.0,0.0
2018-03-28 00:00:00-04:00,48.20890023366817,48.75559896873738,47.910700349115075,48.21718215942383,720300,0.0,0.0
2018-03-29 00:00:00-04:00,48.54852129829521,49.095220092277124,48.20890542869788,48.8135871887207,736200,0.0,0.0
2018-04-02 00:00:00-04:00,48.697619204017705,48.697619204017705,47.4551217100819,48.09293746948242,849700,0.0,0.0
2018-04-03 00:00:00-04:00,48.32486650072534,48.7970152680512,47.902418767793804,48.70589828491211,699200,0.0,0.0
2018-04-04 00:00:00-04:00,48.15091795839419,49.20289949504074,47.935549967673346,49.14491653442383,1054600,0.0,0.0
2018-04-05 00:00:00-04:00,49.39340994947164,49.52594286769265,49.0372271392838,49.409976959228516,1183600,0.0,0.0
2018-04-06 00:00:00-04:00,49.12008056323337,49.40999862133226,47.94385079332393,48.39114761352539,748800,0.0,0.0
2018-04-09 00:00:00-04:00,48.61478293174613,49.0123817407285,48.35800214501856,48.46568298339844,671200,0.0,0.0
2018-04-10 00:00:00-04:00,49.07037015147069,49.43483495341206,48.79701918013872,49.17805099487305,645700,0.0,0.0
2018-04-11 00:00:00-04:00,48.98753487318556,49.25260075704409,48.888135956697255,49.111785888671875,678400,0.0,0.0
2018-04-12 00:00:00-04:00,49.24430713832866,49.418255990840464,49.07035828581685,49.12005615234375,595500,0.0,0.0
2018-04-13 00:00:00-04:00,49.37685343067029,49.37685343067029,48.714188698770805,48.896419525146484,655100,0.0,0.0
2018-04-16 00:00:00-04:00,49.20290374594547,49.451402621463444,48.8135868397387,49.227752685546875,708700,0.0,0.0
2018-04-17 00:00:00-04:00,49.650203488633124,49.791021527917565,49.40998968487586,49.633636474609375,918100,0.0,0.0
2018-04-18 00:00:00-04:00,49.66675971076744,50.0146606100025,49.51765977678586,49.683326721191406,733100,0.0,0.0
2018-04-19 00:00:00-04:00,49.58393017705933,49.58393017705933,48.68104860492724,49.06208038330078,578800,0.0,0.0
2018-04-20 00:00:00-04:00,49.16148092332594,49.27745000566125,48.52366834957095,48.82186508178711,573800,0.0,0.0
2018-04-23 00:00:00-04:00,48.83843406918867,48.8715680940534,47.88585455308665,48.1177864074707,1066300,0.0,0.0
2018-04-24 00:00:00-04:00,48.25032397801872,48.606506879913624,47.54624326115753,47.7616081237793,900700,0.0,0.0
2018-04-25 00:00:00-04:00,47.80302177928994,48.02667171808136,47.223188955738266,47.90242385864258,795800,0.0,0.0
2018-04-26 00:00:00-04:00,48.291741104742556,48.85500695583059,48.175775163607064,48.83843994140625,974000,0.0,0.0
2018-04-27 00:00:00-04:00,48.573364613042294,49.31886431842816,48.42426467196512,49.08692932128906,1082900,0.0,0.0
2018-04-30 00:00:00-04:00,49.01239053521057,49.070376667603306,48.49882570977007,48.59822463989258,908400,0.0,0.0
2018-05-01 00:00:00-04:00,48.30830122016229,48.95439889126664,47.96868537255174,48.863285064697266,1238200,0.0,0.0
2018-05-02 00:00:00-04:00,50.48681573294616,51.737595159722794,49.973250984187004,51.315147399902344,2673000,0.0,0.0
2018-05-03 00:00:00-04:00,51.35655935157098,51.35655935157098,49.72474508360796,49.989810943603516,1794000,0.0,0.0
2018-05-04 00:00:00-04:00,49.69991217724756,49.93184408959409,49.45141324832839,49.608795166015625,1528300,0.0,0.0
2018-05-07 00:00:00-04:00,49.57564982240034,49.57564982240034,48.921270196168635,49.17805099487305,879900,0.0,0.0
2018-05-08 00:00:00-04:00,49.567373691400114,49.68333963467513,49.01238975736757,49.35200881958008,765600,0.0,0.0
2018-05-09 00:00:00-04:00,49.37685242488123,49.59221727342365,49.103501451133745,49.211185455322266,880500,0.0,0.0
2018-05-10 00:00:00-04:00,49.30230070162164,49.32714964023389,48.93783590935907,49.02894973754883,857000,0.0,0.0
2018-05-11 00:00:00-04:00,48.96268593402213,49.35200283336698,48.871568943976776,49.111785888671875,709500,0.0,0.0
2018-05-14 00:00:00-04:00,49.09521930773516,49.31886924167674,48.797019395813045,49.194618225097656,668200,0.0,0.0
2018-05-15 00:00:00-04:00,49.08692932020166,49.20289839868579,48.63134757129119,49.06208038330078,799700,0.0,0.0
2018-05-16 00:00:00-04:00,48.97097022317971,49.69990301887697,48.88813831541548,49.443119049072266,746300,0.0,0.0
2018-05-17 00:00:00-04:00,49.3520022768504,49.75788302450424,49.2940161530653,49.484535217285156,626300,0.0,0.0
2018-05-18 00:00:00-04:00,49.44311947960296,49.60878645640873,49.09522167216215,49.501102447509766,538700,0.0,0.0
2018-05-21 00:00:00-04:00,49.79929570805426,50.163763640209105,49.70817872501555,50.039512634277344,512700,0.0,0.0
2018-05-22 00:00:00-04:00,49.95668900068433,50.354287861668446,49.95668900068433,50.0892219543457,518200,0.0,0.0
2018-05-23 00:00:00-04:00,49.9732504706531,50.04779728647193,49.4182666163816,49.93183135986328,692400,0.0,0.0
2018-05-24 00:00:00-04:00,49.89041714142917,50.263167032640226,49.79101822371776,50.138916015625,546200,0.0,0.0
2018-05-25 00:00:00-04:00,50.13891666868303,50.403982559255674,50.122349655542905,50.16376876831055,463900,0.0,0.0
2018-05-29 00:00:00-04:00,49.882138367643925,50.437119116430566,49.791021370718404,50.064369201660156,765900,0.0,0.0
2018-05-30 00:00:00-04:00,50.18033435499936,50.61106404505978,50.06436526631509,50.44540023803711,711900,0.0,0.0
2018-05-31 00:00:00-04:00,50.44539816099593,50.44539816099593,49.592214422752285,49.77444839477539,1187200,0.0,0.0
2018-06-01 00:00:00-04:00,50.105776095136896,51.083204402367556,49.94839108071359,50.85127258300781,974800,0.0,0.0
2018-06-04 00:00:00-04:00,50.8761263034654,50.95067627524816,50.40397753545263,50.5365104675293,572000,0.0,0.0
2018-06-05 00:00:00-04:00,50.52822953335102,51.157760183111535,50.370847660869494,51.09977722167969,744400,0.0,0.0
2018-06-06 00:00:00-04:00,51.190895733758836,51.30686166008178,50.809863930173584,51.265445709228516,662000,0.0,0.0
2018-06-07 00:00:00-04:00,51.356559621240244,51.40626065518825,50.80986088714945,50.8844108581543,715900,0.0,0.0
2018-06-08 00:00:00-04:00,50.88442483914965,51.265456724607,50.594509961048445,51.232322692871094,640700,0.0,0.0
2018-06-11 00:00:00-04:00,51.199186983947214,51.76245283090253,51.0335200007542,51.57193374633789,566300,0.0,0.0
2018-06-12 00:00:00-04:00,51.56365648494571,51.812155402303716,51.406274574580515,51.663055419921875,561800,0.0,0.0
2018-06-13 00:00:00-04:00,51.82871816954665,52.002667081454604,51.47253525859134,51.55537033081055,734800,0.0,0.0
2018-06-14 00:00:00-04:00,51.646485411507996,51.77073644290496,51.07493761871892,51.30686950683594,1039400,0.0,0.0
2018-06-15 00:00:00-04:00,51.13142070453471,51.32358088769369,50.67190694592793,51.16484069824219,1542200,0.53,0.0
2018-06-18 00:00:00-04:00,50.964317883725954,51.373704790364336,50.864061101590174,51.181541442871094,866300,0.0,0.0
2018-06-19 00:00:00-04:00,50.847354620149574,50.95596800077989,50.36277429664958,50.90583801269531,846000,0.0,0.0
2018-06-20 00:00:00-04:00,51.08963749837374,51.37370101614415,50.838990780789835,51.33192443847656,759300,0.0,0.0
2018-06-21 00:00:00-04:00,51.25674016209166,51.25674016209166,50.145552477722184,50.22909927368164,735700,0.0,0.0
2018-06-22 00:00:00-04:00,50.521512073850616,50.747092214606134,50.20402855866446,50.32099533081055,946000,0.0,0.0
2018-06-25 00:00:00-04:00,50.27087125325972,50.29593784102507,49.61919733926631,49.88655090332031,590800,0.0,0.0
2018-06-26 00:00:00-04:00,50.07870737912667,50.47973769558478,50.01187058660314,50.33770751953125,519100,0.0,0.0
2018-06-27 00:00:00-04:00,50.471393831467495,50.78052082791754,50.10378343534058,50.11213684082031,698900,0.0,0.0
2018-06-28 00:00:00-04:00,50.07870241123654,50.964312930835206,50.06199241798691,50.93089294433594,908400,0.0,0.0
2018-06-29 00:00:00-04:00,50.964317321777344,51.31521764893627,50.50480362269064,50.964317321777344,1058300,0.0,0.0
2018-07-02 00:00:00-04:00,50.755453633392804,51.039517205080394,50.295939875779176,50.897483825683594,708700,0.0,0.0
2018-07-03 00:00:00-04:00,50.96431502301687,51.022798408238785,50.5967047177498,50.64683151245117,355900,0.0,0.0
2018-07-05 00:00:00-04:00,50.78050832972354,50.78050832972354,50.204027880319046,50.6134147644043,704500,0.0,0.0
2018-07-06 00:00:00-04:00,50.71368379207834,51.37371437069355,50.6719103906572,51.256744384765625,672400,0.0,0.0
2018-07-09 00:00:00-04:00,51.3402863936508,52.200830440154775,51.156479631443844,52.12563705444336,1148900,0.0,0.0
2018-07-10 00:00:00-04:00,52.02536997268603,52.90262384096189,52.00030657811118,52.88591384887695,1264100,0.0,0.0
2018-07-11 00:00:00-04:00,52.63526501488883,52.67703839732096,51.9501713442666,52.03371810913086,998000,0.0,0.0
2018-07-12 00:00:00-04:00,52.209182839175966,52.85250008103257,51.950182712054456,52.69375991821289,1066400,0.0,0.0
2018-07-13 00:00:00-04:00,52.73552355367864,53.32036048882217,52.64362019695688,52.82742691040039,692800,0.0,0.0
2018-07-16 00:00:00-04:00,52.87756374333967,53.044660487502505,52.50159686574962,53.00288391113281,740300,0.0,0.0
2018-07-17 00:00:00-04:00,52.802378588541586,53.7046960481328,52.76895859708485,53.52088928222656,941500,0.0,0.0
2018-07-18 00:00:00-04:00,53.52924190259802,53.596081880552994,53.19504838703429,53.512535095214844,1257400,0.0,0.0
2018-07-19 00:00:00-04:00,53.66293328764592,54.5401842818502,53.58773670287841,54.33131408691406,1085000,0.0,0.0
2018-07-20 00:00:00-04:00,54.18091531738221,54.41484886413639,53.91356178191871,53.930274963378906,912600,0.0,0.0
2018-07-23 00:00:00-04:00,53.92191426892785,53.9386210749055,53.32036726636286,53.36214065551758,1101600,0.0,0.0
2018-07-24 00:00:00-04:00,53.32873224757661,53.5041824218962,52.82744193752745,53.036312103271484,1183900,0.0,0.0
2018-07-25 00:00:00-04:00,52.93603652510674,53.05300326646614,52.560069722805345,52.97780990600586,1001900,0.0,0.0
2018-07-26 00:00:00-04:00,52.910994401766324,53.35379815407206,52.6519942367182,53.144927978515625,880600,0.0,0.0
2018-07-27 00:00:00-04:00,53.26189136241734,53.38721473458297,52.443120709024235,52.57679748535156,888700,0.0,0.0
2018-07-30 00:00:00-04:00,52.62692148978215,52.768951654127264,51.67447098121659,51.71624755859375,854200,0.0,0.0
2018-07-31 00:00:00-04:00,51.79979528300625,52.30943894008237,51.223314837698496,52.17576217651367,1922800,0.0,0.0
2018-08-01 00:00:00-04:00,53.470763687015506,54.18092099239133,52.11728587357757,53.88850402832031,2602000,0.0,0.0
2018-08-02 00:00:00-04:00,53.80495259001132,54.180916315044634,53.37885569388535,53.9135627746582,1568100,0.0,0.0
2018-08-03 00:00:00-04:00,53.94698186655554,54.540172325225896,53.83837168371542,54.231048583984375,1555200,0.0,0.0
2018-08-06 00:00:00-04:00,54.23104848755174,54.581948807683005,53.88014179320938,53.930274963378906,1326300,0.0,0.0
2018-08-07 00:00:00-04:00,53.8634416810897,54.31460202342736,53.654571506352546,54.17256546020508,1214300,0.0,0.0
2018-08-08 00:00:00-04:00,54.16420293895718,54.16420293895718,53.437332601268146,53.83000946044922,965200,0.0,0.0
2018-08-09 00:00:00-04:00,53.95534263701799,54.3229497935292,53.70469588894125,54.03053283691406,1002100,0.0,0.0
2018-08-10 00:00:00-04:00,53.77153141609569,53.896854779749646,53.04466419337712,53.32872772216797,889600,0.0,0.0
2018-08-13 00:00:00-04:00,53.31200970431082,53.49581323967348,52.96946284059692,53.086429595947266,996300,0.0,0.0
2018-08-14 00:00:00-04:00,53.1699755022864,53.82164923554816,53.044655346638756,53.62113571166992,1042000,0.0,0.0
2018-08-15 00:00:00-04:00,53.27860009902379,53.403920281122716,52.96947315865297,53.169986724853516,1094200,0.0,0.0
2018-08-16 00:00:00-04:00,53.43733934358924,54.22269316104141,53.27859917417718,53.855079650878906,1179900,0.0,0.0
2018-08-17 00:00:00-04:00,53.821662251462016,54.749046288210685,53.7965988516923,54.59865951538086,2796900,0.0,0.0
2018-08-20 00:00:00-04:00,54.5735956946365,54.9662726192304,54.00546859879646,54.05559539794922,1419900,0.0,0.0
2018-08-21 00:00:00-04:00,54.180918387307365,54.33130515791479,53.97204822669769,54.2561149597168,1070200,0.0,0.0
2018-08-22 00:00:00-04:00,54.27282092967743,54.7239812345316,54.21433754057844,54.28117752075195,1291000,0.0,0.0
2018-08-23 00:00:00-04:00,54.18926188595091,54.35635542438294,53.91355181074916,54.30622863769531,996300,0.0,0.0
2018-08-24 00:00:00-04:00,54.306235056303024,54.3814252452214,53.930271363289805,54.08900833129883,814500,0.0,0.0
2018-08-27 00:00:00-04:00,54.414846662546026,54.97462348301512,54.314593074685334,54.90778350830078,802200,0.0,0.0
2018-08-28 00:00:00-04:00,54.974631674089245,55.55110901281428,54.849308296379704,55.459205627441406,963900,0.0,0.0
2018-08-29 00:00:00-04:00,55.584518401085404,57.37244621763063,55.53439160924917,56.904579162597656,1765200,0.0,0.0
2018-08-30 00:00:00-04:00,56.88786286458807,57.171929542582156,56.47012262428693,56.578739166259766,791900,0.0,0.0
2018-08-31 00:00:00-04:00,56.63723620383521,57.05497654488057,56.495206017690606,56.92965316772461,842900,0.0,0.0
2018-09-04 00:00:00-04:00,56.93799741413716,57.08002756948705,56.29467385885291,56.804317474365234,964400,0.0,0.0
2018-09-05 00:00:00-04:00,56.971426629312425,57.55626052504062,56.79597646059397,57.41423034667969,1185600,0.0,0.0
2018-09-06 00:00:00-04:00,57.43928045458062,57.740053923988675,57.0883801983412,57.673213958740234,969300,0.0,0.0
2018-09-07 00:00:00-04:00,57.63980211045833,57.63980211045833,56.67064797442504,56.7458381652832,1223300,0.0,0.0
2018-09-10 00:00:00-04:00,57.063329003889976,57.20535917974859,56.4534253454805,56.837745666503906,1084500,0.0,0.0
2018-09-11 00:00:00-04:00,56.67900001054069,57.19700026963609,56.67900001054069,57.146873474121094,798000,0.0,0.0
2018-09-12 00:00:00-04:00,57.16358482412762,57.581325151180664,56.94636444349234,57.18864822387695,1031000,0.0,0.0
2018-09-13 00:00:00-04:00,57.48334324673094,58.22430743634391,57.348626572951865,57.76962661743164,985700,0.53,0.0
2018-09-14 00:00:00-04:00,57.87907701076207,57.95486034965736,57.43281804777333,57.862239837646484,903600,0.0,0.0
2018-09-17 00:00:00-04:00,57.82857697178572,57.95487829308202,57.49177558964629,57.542293548583984,850200,0.0,0.0
2018-09-18 00:00:00-04:00,57.42439988947818,58.27482172460145,57.25600245184706,58.0811653137207,837000,0.0,0.0
2018-09-19 00:00:00-04:00,58.07274692941725,58.52742774649776,58.07274692941725,58.25798797607422,845700,0.0,0.0
2018-09-20 00:00:00-04:00,58.62005817651456,59.0242146884762,58.52743763753337,58.69583511352539,863900,0.0,0.0
2018-09-21 00:00:00-04:00,59.285240064208786,59.57151706270928,58.84739634138775,58.973697662353516,3604100,0.0,0.0
2018-09-24 00:00:00-04:00,59.13366917816041,59.20102430319296,58.51058448598995,58.67056655883789,883300,0.0,0.0
2018-09-25 00:00:00-04:00,58.75476137330333,58.93158060965539,58.28324340969783,58.62004470825195,677700,0.0,0.0
2018-09-26 00:00:00-04:00,58.72950980619013,59.29364835863749,58.49375079465698,58.57794952392578,905800,0.0,0.0
2018-09-27 00:00:00-04:00,58.71267735155167,58.91475560283804,58.52743627789258,58.594791412353516,835500,0.0,0.0
2018-09-28 00:00:00-04:00,58.35902815031071,59.04105263787101,58.26640762019698,58.982112884521484,1130800,0.0,0.0
2018-10-01 00:00:00-04:00,59.226276009919964,59.58833626133587,58.704240129238954,58.813697814941406,938700,0.0,0.0
2018-10-02 00:00:00-04:00,58.746346660805905,58.746346660805905,58.32534659281576,58.485328674316406,871000,0.0,0.0
2018-10-03 00:00:00-04:00,58.69583628801841,58.90633634919648,58.31693874747871,58.434818267822266,903100,0.0,0.0
2018-10-04 00:00:00-04:00,58.49375822990801,58.49375822990801,57.533878461538784,58.21589660644531,864500,0.0,0.0
2018-10-05 00:00:00-04:00,58.50218339651714,58.91476174287795,57.39915864039598,57.7612190246582,593400,0.0,0.0
2018-10-08 00:00:00-04:00,57.59280228465119,58.06432023717309,56.64133815680482,57.12969970703125,843600,0.0,0.0
2018-10-09 00:00:00-04:00,57.16337500218593,57.4412365221385,56.28769430000035,56.60765838623047,960700,0.0,0.0
2018-10-10 00:00:00-04:00,57.601236479081756,57.601236479081756,54.33427160799724,54.393211364746094,1805300,0.0,0.0
2018-10-11 00:00:00-04:00,54.36794312268558,54.519503389064944,52.74288276470987,53.02074432373047,1709300,0.0,0.0
2018-10-12 00:00:00-04:00,53.80380398759971,53.80380398759971,52.12822249015859,52.700782775878906,1554300,0.0,0.0
2018-10-15 00:00:00-04:00,52.700795533959024,52.92813598585213,52.32189478080386,52.35557556152344,1062400,0.0,0.0
2018-10-16 00:00:00-04:00,53.0375884852586,53.222826325815,52.31346787478893,53.15546798706055,954200,0.0,0.0
2018-10-17 00:00:00-04:00,53.04600488656373,53.11336643451708,52.52396573782685,53.088104248046875,1134600,0.0,0.0
2018-10-18 00:00:00-04:00,52.877615125918126,53.17231714098448,52.12823541636616,52.44819641113281,1039100,0.0,0.0
2018-10-19 00:00:00-04:00,52.490292070696064,52.78499085295379,51.98509324054687,52.17875289916992,979400,0.0,0.0
2018-10-22 00:00:00-04:00,52.33872777936091,52.95338748679262,52.12822774755654,52.717628479003906,1142500,0.0,0.0
2018-10-23 00:00:00-04:00,52.170327472964516,52.91128848940255,51.917728075444344,52.67552947998047,1386200,0.0,0.0
2018-10-24 00:00:00-04:00,52.75971648958632,53.1722978764086,51.681957586503444,51.77457809448242,1279100,0.0,0.0
2018-10-25 00:00:00-04:00,51.900888944568756,52.742889098015944,51.60619017565251,52.3303108215332,1216000,0.0,0.0
2018-10-26 00:00:00-04:00,51.90931438833095,52.15349200886797,50.98311222734338,51.833534240722656,1152000,0.0,0.0
2018-10-29 00:00:00-04:00,52.27978906276922,52.78498786431451,51.31990941264778,52.01034927368164,980400,0.0,0.0
2018-10-30 00:00:00-04:00,52.00192337711457,53.197565157483375,51.85036631817032,53.088104248046875,1758000,0.0,0.0
2018-10-31 00:00:00-04:00,53.66067351919823,56.127737627400734,53.10495350367822,55.70673751831055,3126100,0.0,0.0
2018-11-01 00:00:00-04:00,56.14456472398562,57.21390198252717,56.009841629770555,56.767642974853516,1878300,0.0,0.0
2018-11-02 00:00:00-04:00,57.20548796389033,57.20548796389033,55.42886726648358,55.698307037353516,1339300,0.0,0.0
2018-11-05 00:00:00-05:00,55.63936933139673,55.782507809688425,54.30900760339477,54.60370635986328,1434100,0.0,0.0
2018-11-06 00:00:00-05:00,54.5363468483849,54.923672570173906,54.08167242080037,54.359527587890625,1256500,0.0,0.0
2018-11-07 00:00:00-05:00,54.620544827117044,55.39518332103002,54.43530379075731,55.35308074951172,1107100,0.0,0.0
2018-11-08 00:00:00-05:00,55.24362646836384,56.19508425829488,55.209945693859524,56.060367584228516,1032200,0.0,0.0
2018-11-09 00:00:00-05:00,55.95090785975897,56.16982969927241,55.25205261169338,55.66463088989258,970400,0.0,0.0
2018-11-12 00:00:00-05:00,55.580437647470006,55.68147356495228,55.13417854805124,55.27731704711914,730200,0.0,0.0
2018-11-13 00:00:00-05:00,54.98260887182626,55.62252431993085,53.913265151843255,54.71316909790039,942200,0.0,0.0
2018-11-14 00:00:00-05:00,55.30256817027406,55.57200795187053,53.946947462380514,54.06482696533203,886500,0.0,0.0
2018-11-15 00:00:00-05:00,53.69435924374659,55.0668206251298,53.046018630602084,54.915260314941406,958600,0.0,0.0
2018-11-16 00:00:00-05:00,54.63737956169049,55.48780136157334,53.088099431067604,55.13416290283203,815900,0.0,0.0
2018-11-19 00:00:00-05:00,54.93208483375598,55.327825909369516,54.039566781658024,54.59528350830078,841300,0.0,0.0
2018-11-20 00:00:00-05:00,54.06484639414414,54.5784671661302,53.643846182611526,54.207984924316406,981700,0.0,0.0
2018-11-21 00:00:00-05:00,54.57844066954006,55.06680221957831,54.14901886354434,54.8310432434082,1181800,0.0,0.0
2018-11-23 00:00:00-05:00,54.5447688735421,55.20994976516472,54.48582911980092,54.721588134765625,476800,0.0,0.0
2018-11-26 00:00:00-05:00,55.08364341378832,55.49622807615017,54.948926742122794,55.462547302246094,805500,0.0,0.0
2018-11-27 00:00:00-05:00,55.319399945878786,55.353080718284325,54.91524352491327,55.03312301635742,949000,0.0,0.0
2018-11-28 00:00:00-05:00,55.151013716475,55.95933314663614,54.923676486472594,55.891971588134766,732800,0.0,0.0
