開店數統計11007.xls,,562,　　外燴及團膳承包業,2275,11007
開店數統計11007.xls,,563,　　飲料業,26625,11007
開店數統計11008.xls,56,,　餐飲業,156939,11008
開店數統計11008.xls,,561,　　餐食業,127918,11008
開店數統計11008.xls,,562,　　外燴及團膳承包業,2274,11008
開店數統計11008.xls,,563,　　飲料業,26747,11008
開店數統計11009.xls,56,,　餐飲業,157305,11009
開店數統計11009.xls,,561,　　餐食業,128163,11009
開店數統計11009.xls,,562,　　外燴及團膳承包業,2261,11009
開店數統計11009.xls,,563,　　飲料業,26881,11009
開店數統計11010.xls,56,,　餐飲業,157762,11010
開店數統計11010.xls,,561,　　餐食業,128537,11010
開店數統計11010.xls,,562,　　外燴及團膳承包業,2254,11010
開店數統計11010.xls,,563,　　飲料業,26971,11010
開店數統計11011.xls,56,,　餐飲業,158611,11011
開店數統計11011.xls,,561,　　餐食業,129224,11011
開店數統計11011.xls,,562,　　外燴及團膳承包業,2252,11011
開店數統計11011.xls,,563,　　飲料業,27135,11011
開店數統計11012.xls,56,,　餐飲業,159284,11012
開店數統計11012.xls,,561,　　餐食業,129789,11012
開店數統計11012.xls,,562,　　外燴及團膳承包業,2257,11012
開店數統計11012.xls,,563,　　飲料業,27238,11012
開店數統計11101.xls,56,,　餐飲業,160138,11101
開店數統計11101.xls,,561,　　餐食業,130469,11101
開店數統計11101.xls,,562,　　外燴及團膳承包業,2255,11101
開店數統計11101.xls,,563,　　飲料業,27414,11101
開店數統計11102.xls,56,,　餐飲業,160067,11102
開店數統計11102.xls,,561,　　餐食業,130451,11102
開店數統計11102.xls,,562,　　外燴及團膳承包業,2250,11102
開店數統計11102.xls,,563,　　飲料業,27366,11102
開店數統計11103.xls,56,,　餐飲業,160102,11103
開店數統計11103.xls,,561,　　餐食業,130473,11103
開店數統計11103.xls,,562,　　外燴及團膳承包業,2241,11103
開店數統計11103.xls,,563,　　飲料業,27388,11103
開店數統計11104.xls,56,,　餐飲業,160619,11104
開店數統計11104.xls,,561,　　餐食業,130842,11104
開店數統計11104.xls,,562,　　外燴及團膳承包業,2238,11104
開店數統計11104.xls,,563,　　飲料業,27539,11104
開店數統計11105.xls,56,,　餐飲業,161035,11105
開店數統計11105.xls,,561,　　餐食業,131049,11105
開店數統計11105.xls,,562,　　外燴及團膳承包業,2237,11105
開店數統計11105.xls,,563,　　飲料業,27749,11105
開店數統計11106.xls,56,,　餐飲業,161048,11106
開店數統計11106.xls,,561,　　餐食業,131008,11106
開店數統計11106.xls,,562,　　外燴及團膳承包業,2231,11106
開店數統計11106.xls,,563,　　飲料業,27809,11106
開店數統計11107.xls,56,,　餐飲業,161381,11107
開店數統計11107.xls,,561,　　餐食業,131165,11107
開店數統計11107.xls,,562,　　外燴及團膳承包業,2215,11107
開店數統計11107.xls,,563,　　飲料業,28001,11107
開店數統計11108.xls,56,,　餐飲業,161669,11108
開店數統計11108.xls,,561,　　餐食業,131309,11108
開店數統計11108.xls,,562,　　外燴及團膳承包業,2212,11108
開店數統計11108.xls,,563,　　飲料業,28148,11108
開店數統計11109.xls,56,,　餐飲業,162127,11109
開店數統計11109.xls,,561,　　餐食業,131688,11109
開店數統計11109.xls,,562,　　外燴及團膳承包業,2210,11109
開店數統計11109.xls,,563,　　飲料業,28229,11109
開店數統計11110.xls,56,,　餐飲業,162508,11110
開店數統計11110.xls,,561,　　餐食業,132033,11110
開店數統計11110.xls,,562,　　外燴及團膳承包業,2207,11110
開店數統計11110.xls,,563,　　飲料業,28268,11110
開店數統計11111.xls,56,,　餐飲業,162900,11111
開店數統計11111.xls,,561,　　餐食業,132475,11111
開店數統計11111.xls,,562,　　外燴及團膳承包業,2202,11111
開店數統計11111.xls,,563,　　飲料業,28223,11111
開店數統計11112.xls,56,,　餐飲業,163316,11112
開店數統計11112.xls,,561,　　餐食業,132954,11112
開店數統計11112.xls,,562,　　外燴及團膳承包業,2204,11112
開店數統計11112.xls,,563,　　飲料業,28158,11112
開店數統計11201.xls,56,,　餐飲業,163643,11201
開店數統計11201.xls,,561,　　餐食業,133301,11201
開店數統計11201.xls,,562,　　外燴及團膳承包業,2202,11201
開店數統計11201.xls,,563,　　飲料業,28140,11201
開店數統計11202.xlsx,56,,　餐飲業,163132,11202
開店數統計11202.xlsx,,561,　　餐食業,133371,11202
開店數統計11202.xlsx,,562,　　外燴及團膳承包業,2198,11202
開店數統計11202.xlsx,,563,　　飲料業,27563,11202
開店數統計11203.xlsx,56,,　餐飲業,163410,11203
開店數統計11203.xlsx,,561,　　餐食業,133579,11203
開店數統計11203.xlsx,,562,　　外燴及團膳承包業,2197,11203
開店數統計11203.xlsx,,563,　　飲料業,27634,11203
開店數統計11204.xlsx,56,,　餐飲業,164070,11204
開店數統計11204.xlsx,,561,　　餐食業,134095,11204
開店數統計11204.xlsx,,562,　　外燴及團膳承包業,2200,11204
開店數統計11204.xlsx,,563,　　飲料業,27775,11204
開店數統計11205.xlsx,56,,　餐飲業,164621,11205
開店數統計11205.xlsx,,561,　　餐食業,134448,11205
開店數統計11205.xlsx,,562,　　外燴及團膳承包業,2205,11205
開店數統計11205.xlsx,,563,　　飲料業,27968,11205
開店數統計11206.xlsx,56,,　餐飲業,165192,11206
開店數統計11206.xlsx,,561,　　餐食業,134890,11206
開店數統計11206.xlsx,,562,　　外燴及團膳承包業,2206,11206
開店數統計11206.xlsx,,563,　　飲料業,28096,11206
開店數統計11207.xlsx,56,,　餐飲業,165776,11207
開店數統計11207.xlsx,,561,　　餐食業,135328,11207
開店數統計11207.xlsx,,562,　　外燴及團膳承包業,2199,11207
開店數統計11207.xlsx,,563,　　飲料業,28249,11207
開店數統計11208.xlsx,56,,　餐飲業,166199,11208
開店數統計11208.xlsx,,561,　　餐食業,135643,11208
開店數統計11208.xlsx,,562,　　外燴及團膳承包業,2196,11208
開店數統計11208.xlsx,,563,　　飲料業,28360,11208
開店數統計11209.xlsx,56,,　餐飲業,166867,11209
開店數統計11209.xlsx,,561,　　餐食業,136204,11209
開店數統計11209.xlsx,,562,　　外燴及團膳承包業,2192,11209
開店數統計11209.xlsx,,563,　　飲料業,28471,11209
開店數統計11210.xlsx,56,,　餐飲業,167602,11210
開店數統計11210.xlsx,,561,　　餐食業,136871,11210
開店數統計11210.xlsx,,562,　　外燴及團膳承包業,2204,11210
開店數統計11210.xlsx,,563,　　飲料業,28527,11210
開店數統計11211.xlsx,56,,　餐飲業,168216,11211
開店數統計11211.xlsx,,561,　　餐食業,137468,11211
開店數統計11211.xlsx,,562,　　外燴及團膳承包業,2206,11211
開店數統計11211.xlsx,,563,　　飲料業,28542,11211
開店數統計11212.xlsx,56,,　餐飲業,168880,11212
開店數統計11212.xlsx,,561,　　餐食業,138143,11212
開店數統計11212.xlsx,,562,　　外燴及團膳承包業,2211,11212
開店數統計11212.xlsx,,563,　　飲料業,28526,11212
開店數統計11301.xlsx,56,,　餐飲業,169525,11301
開店數統計11301.xlsx,,561,　　餐食業,138729,11301
開店數統計11301.xlsx,,562,　　外燴及團膳承包業,2222,11301
開店數統計11301.xlsx,,563,　　飲料業,28574,11301
開店數統計11302.xlsx,56,,　餐飲業,168958,11302
開店數統計11302.xlsx,,561,　　餐食業,138275,11302
開店數統計11302.xlsx,,562,　　外燴及團膳承包業,2207,11302
開店數統計11302.xlsx,,563,　　飲料業,28476,11302
開店數統計11303.xlsx,56,,　餐飲業,168961,11303
開店數統計11303.xlsx,,561,　　餐食業,138265,11303
開店數統計11303.xlsx,,562,　　外燴及團膳承包業,2202,11303
開店數統計11303.xlsx,,563,　　飲料業,28494,11303
開店數統計11304.xlsx,56,,　餐飲業,169390,11304
開店數統計11304.xlsx,,561,　　餐食業,138660,11304
開店數統計11304.xlsx,,562,　　外燴及團膳承包業,2202,11304
開店數統計11304.xlsx,,563,　　飲料業,28528,11304
開店數統計11305.xlsx,56,,　餐飲業,169848,11305
開店數統計11305.xlsx,,561,　　餐食業,138979,11305
開店數統計11305.xlsx,,562,　　外燴及團膳承包業,2198,11305
開店數統計11305.xlsx,,563,　　飲料業,28671,11305
開店數統計11306.xlsx,56,,　餐飲業,170496,11306
開店數統計11306.xlsx,,561,　　餐食業,139354,11306
開店數統計11306.xlsx,,562,　　外燴及團膳承包業,2195,11306
開店數統計11306.xlsx,,563,　　飲料業,28947,11306
開店數統計11307.xlsx,56,,　餐飲業,170917,11307
開店數統計11307.xlsx,,561,　　餐食業,139717,11307
開店數統計11307.xlsx,,562,　　外燴及團膳承包業,2192,11307
開店數統計11307.xlsx,,563,　　飲料業,29008,11307
開店數統計11308.xlsx,56,,　餐飲業,171274,11308
開店數統計11308.xlsx,,561,　　餐食業,140017,11308
開店數統計11308.xlsx,,562,　　外燴及團膳承包業,2180,11308
開店數統計11308.xlsx,,563,　　飲料業,29077,11308
開店數統計11309.xlsx,56,,　餐飲業,171919,11309
開店數統計11309.xlsx,,561,　　餐食業,140561,11309
開店數統計11309.xlsx,,562,　　外燴及團膳承包業,2176,11309
開店數統計11309.xlsx,,563,　　飲料業,29182,11309
開店數統計11310.xlsx,56,,　餐飲業,172345,11310
開店數統計11310.xlsx,,561,　　餐食業,140980,11310
開店數統計11310.xlsx,,562,　　外燴及團膳承包業,2176,11310
開店數統計11310.xlsx,,563,　　飲料業,29189,11310
開店數統計11311.xlsx,56,,　餐飲業,172768,11311
開店數統計11311.xlsx,,561,　　餐食業,141383,11311
開店數統計11311.xlsx,,562,　　外燴及團膳承包業,2184,11311
開店數統計11311.xlsx,,563,　　飲料業,29201,11311
開店數統計11312.xlsx,56,,　餐飲業,173011,11312
開店數統計11312.xlsx,,561,　　餐食業,141696,11312
開店數統計11312.xlsx,,562,　　外燴及團膳承包業,2198,11312
開店數統計11312.xlsx,,563,　　飲料業,29117,11312
開店數統計11401.xlsx,56,,　餐飲業,173346,11401
開店數統計11401.xlsx,,561,　　餐食業,142057,11401
開店數統計11401.xlsx,,562,　　外燴及團膳承包業,2200,11401
開店數統計11401.xlsx,,563,　　飲料業,29089,11401
開店數統計11402.xlsx,56,,　餐飲業,173310,11402
開店數統計11402.xlsx,,561,　　餐食業,142099,11402
開店數統計11402.xlsx,,562,　　外燴及團膳承包業,2199,11402
開店數統計11402.xlsx,,563,　　飲料業,29012,11402
開店數統計11403.xlsx,56,,　餐飲業,173349,11403
開店數統計11403.xlsx,,561,　　餐食業,142154,11403
開店數統計11403.xlsx,,562,　　外燴及團膳承包業,2204,11403
開店數統計11403.xlsx,,563,　　飲料業,28991,11403
開店數統計11404.xlsx,56,,　餐飲業,173670,11404
開店數統計11404.xlsx,,561,　　餐食業,142468,11404
開店數統計11404.xlsx,,562,　　外燴及團膳承包業,2198,11404
開店數統計11404.xlsx,,563,　　飲料業,29004,11404
開店數統計11405.xlsx,56,,　餐飲業,174036,11405
開店數統計11405.xlsx,,561,　　餐食業,142741,11405
開店數統計11405.xlsx,,562,　　外燴及團膳承包業,2199,11405
開店數統計11405.xlsx,,563,　　飲料業,29096,11405
開店數統計11406.xlsx,56,,　餐飲業,174652,11406
開店數統計11406.xlsx,,561,　　餐食業,143263,11406
開店數統計11406.xlsx,,562,　　外燴及團膳承包業,2193,11406
開店數統計11406.xlsx,,563,　　飲料業,29196,11406
開店數統計11407.xlsx,56,,　餐飲業,175191,11407
開店數統計11407.xlsx,,561,　　餐食業,143685,11407
開店數統計11407.xlsx,,562,　　外燴及團膳承包業,2195,11407
開店數統計11407.xlsx,,563,　　飲料業,29311,11407
開店數統計11408.xlsx,56,,　餐飲業,175717,11408
開店數統計11408.xlsx,,561,　　餐食業,144093,11408
開店數統計11408.xlsx,,562,　　外燴及團膳承包業,2193,11408
開店數統計11408.xlsx,,563,　　飲料業,29431,11408
開店數統計11409.xlsx,56,,　餐飲業,176589,11409
開店數統計11409.xlsx,,561,　　餐食業,144865,11409
開店數統計11409.xlsx,,562,　　外燴及團膳承包業,2200,11409
開店數統計11409.xlsx,,563,　　飲料業,29524,11409
開店數統計11410.xlsx,56,,　餐飲業,177283,11410
開店數統計11410.xlsx,,561,　　餐食業,145496,11410
開店數統計11410.xlsx,,562,　　外燴及團膳承包業,2205,11410
開店數統計11410.xlsx,,563,　　飲料業,29582,11410
開店數統計11411.xlsx,56,,　餐飲業,177859,11411
開店數統計11411.xlsx,,561,　　餐食業,146140,11411
開店數統計11411.xlsx,,562,　　外燴及團膳承包業,2206,11411
開店數統計11411.xlsx,,563,　　飲料業,29513,11411
開店數統計11412.xlsx,56,,　餐飲業,178423,11412
開店數統計11412.xlsx,,561,　　餐食業,146732,11412
開店數統計11412.xlsx,,562,　　外燴及團膳承包業,2206,11412
開店數統計11412.xlsx,,563,　　飲料業,29485,11412
