日期,開盤價,最高價,最低價,收盤價,交易量
2021/3/31,410.9943,414.4336,407.1252,412.7140,507601
2021/4/1,413.1439,416.5831,406.6952,411.8541,535520
2021/4/7,416.1533,416.1533,404.5457,410.5644,800065
2021/4/8,421.3122,442.8077,417.8729,429.9104,2685371
2021/4/9,429.0506,429.0506,418.7327,425.6113,776287
2021/4/12,429.9104,437.6488,419.5926,423.8917,876760
2021/4/13,426.4711,433.3497,422.6019,424.3216,586441
2021/4/14,428.6207,441.0881,422.1720,429.0506,1118964
2021/4/15,431.6300,435.9291,425.6113,431.6300,514796
2021/4/16,435.9291,444.5273,425.6113,442.8077,1031197
2021/4/19,441.9479,466.8827,439.3684,462.5836,1973943
2021/4/20,458.2845,466.8827,449.6863,462.5836,1558871
2021/4/21,459.1443,460.8639,444.5273,444.5273,701984
2021/4/22,460.8639,477.2005,457.4247,473.7613,2783948
2021/4/23,464.3033,471.1818,461.7238,468.6024,1113634
2021/4/26,471.1818,471.1818,456.5648,462.5836,676293
2021/4/27,463.4434,466.0228,453.9853,460.8639,588180
2021/4/28,461.7237,461.7237,440.2282,453.9854,1431457
2021/4/29,455.7050,460.8639,449.6862,460.8639,607622
2021/5/3,466.8827,466.8827,458.2845,461.7238,524665
2021/5/4,478.9202,489.2380,464.3032,472.9014,2367846
2021/5/5,480.6398,481.4996,469.4622,473.7613,1084776
2021/5/6,476.3407,501.2755,476.3407,488.3782,2166391
2021/5/7,494.3969,505.5746,485.7987,490.0978,1549752
2021/5/10,506.4345,537.3880,504.7148,527.0702,3876145
2021/5/11,532.2291,550.2854,528.7898,535.6684,4371187
2021/5/12,543.4067,552.8647,490.9577,515.8925,4894669
2021/5/13,527.0701,528.7898,488.3782,496.9764,2338896
2021/5/14,499.5559,515.0326,490.9577,504.7148,1459189
2021/5/17,480.6398,490.9576,463.4434,478.0603,1935529
2021/5/18,484.9389,525.3505,482.3595,521.0514,1993009
2021/5/19,514.1728,552.0049,514.1728,543.4067,2596849
2021/5/20,543.4067,543.4067,521.0514,528.7898,980565
2021/5/21,547.7059,552.0050,535.6684,547.7059,1736667
2021/5/24,539.9674,587.2576,537.3880,564.9022,2987906
2021/5/25,564.9023,582.0987,537.3880,545.1264,2224881
2021/5/26,545.9862,561.4629,545.9862,558.8835,1557958
2021/5/27,570.0611,572.6406,542.5469,564.9022,1827431
2021/5/28,564.9022,565.7621,550.2853,558.0237,814490
2021/5/31,554.5844,560.6032,547.7058,554.5844,590763
2021/6/1,554.5844,554.5844,529.6496,545.9862,1244077
2021/6/2,553.7246,565.7621,545.9862,563.1826,1884079
2021/6/3,559.7433,574.3603,552.8648,558.0237,832433
2021/6/4,555.4442,558.8835,536.5281,542.5469,1039172
2021/6/7,548.5657,552.0049,533.0889,549.4255,1066215
2021/6/8,551.1451,551.1451,542.5469,551.1451,649947
2021/6/9,551.1452,562.3228,532.2291,536.5282,1616268
2021/6/10,539.1077,540.8273,530.5095,536.5282,692125
2021/6/11,541.6871,547.7058,532.2290,533.9487,544426
2021/6/15,537.3880,540.8272,523.6308,533.9487,1005420
2021/6/16,528.7898,535.6683,515.8925,521.0514,1524372
2021/6/17,515.8924,542.5469,515.8924,540.8272,1093690
2021/6/18,535.6684,546.8460,533.9487,536.5282,1416566
2021/6/21,536.5282,538.2478,523.6309,532.2291,600079
2021/6/22,526.2103,557.1639,525.3505,546.8460,1569407
2021/6/23,546.8460,553.7246,539.9674,550.2853,1189622
2021/6/24,552.8648,554.5844,546.8461,547.7059,444108
2021/6/25,555.4442,574.3602,552.8647,570.9210,1509678
2021/6/28,575.2201,578.6593,561.4629,565.7620,979529
2021/6/29,566.6219,566.6219,554.5844,558.8835,508989
2021/6/30,558.8834,570.9209,545.1263,564.0424,973226
2021/7/1,568.3415,577.7996,558.0237,563.1826,741244
2021/7/2,572.6406,584.6781,563.1825,564.0424,1004230
2021/7/5,573.5005,582.9585,567.4818,569.2014,1261902
2021/7/6,572.6406,582.9585,567.4817,567.4817,693448
2021/7/7,574.3604,576.0800,564.9023,574.3604,819521
2021/7/8,577.7995,577.7995,537.3880,541.6871,2172628
2021/7/9,544.2665,549.4255,534.8085,541.6871,975569
2021/7/12,541.6871,542.5469,522.7710,529.6496,1497730
2021/7/13,531.3693,534.8086,520.1916,524.4907,990921
2021/7/14,524.4907,529.6496,504.7148,512.4532,1394783
2021/7/15,505.5746,527.9299,505.5746,522.7710,918364
2021/7/16,518.4720,527.9300,518.4720,527.0702,375477
2021/7/19,522.7710,523.6308,509.0139,521.9112,595639
2021/7/20,513.3130,519.3318,494.3970,499.5559,2076255
2021/7/21,501.2755,509.8737,500.4157,507.2943,1300133
2021/7/22,507.2942,511.5933,501.2755,508.1541,1164120
2021/7/23,514.1728,523.6309,511.5934,521.0514,539634
2021/7/26,521.0514,522.7710,513.3130,515.8925,322183
2021/7/27,515.8925,521.0514,515.8925,515.8925,452427
2021/7/28,522.7710,523.6309,511.5934,521.0514,623230
2021/7/29,525.3505,528.7898,518.4719,528.7898,821284
2021/7/30,530.5095,530.5095,516.7523,524.4907,808022
2021/8/2,527.9300,528.7898,503.8550,528.7898,880072
2021/8/3,537.3880,537.3880,521.9112,528.7898,511654
2021/8/4,532.2291,534.8086,526.2104,533.0889,727355
2021/8/5,533.0889,533.9487,524.4907,527.9300,717365
2021/8/6,524.4906,524.4906,507.2942,518.4719,1172249
2021/8/9,510.7335,523.6309,507.2943,515.0327,530340
2021/8/10,512.4533,515.8925,499.5559,506.4345,957710
2021/8/11,499.5559,504.7148,490.0978,491.8175,1335399
2021/8/12,483.2193,491.8175,472.9015,487.5184,1669574
2021/8/13,486.6415,497.1635,479.6269,484.0110,527546
2021/8/16,476.1196,476.9964,460.3366,470.8586,970391
2021/8/17,470.8586,470.8586,470.8586,470.8586,0
2021/8/18,465.5976,477.8732,453.3219,473.4891,1315139
2021/8/19,462.9671,465.5976,441.0463,447.1841,1242189
2021/8/20,452.4451,480.5037,451.5683,469.1049,1229064
2021/8/23,469.1049,486.6416,465.5976,476.1196,876089
2021/8/24,476.1195,479.6269,468.2281,475.2427,555112
2021/8/25,481.3806,491.9026,477.8733,489.2721,792164
2021/8/26,485.7647,489.2720,474.3659,482.2574,320018
2021/8/27,483.1342,483.1342,471.7354,475.2427,871529
2021/8/30,475.2428,498.0404,474.3660,495.4099,684071
2021/8/31,488.3952,488.3952,476.1196,488.3952,744801
2021/9/1,482.2574,499.7940,482.2574,490.1489,520635
2021/9/2,488.3953,492.7794,482.2574,487.5184,473089
2021/9/3,488.3952,508.5623,488.3952,505.9319,836077
2021/9/6,504.1782,513.8233,497.1635,505.0550,867147
2021/9/7,505.0550,512.0697,496.2867,501.5477,321355
2021/9/8,504.1782,504.1782,487.5184,492.7794,712082
2021/9/9,492.7794,511.1928,492.7794,506.8087,1070721
2021/9/10,513.8234,533.9905,511.1929,531.3600,1680172
2021/9/13,525.2222,538.3746,523.4685,531.3600,768414
2021/9/14,534.8673,552.4039,531.3600,536.6210,1552277
2021/9/15,538.3746,551.5271,533.1136,543.6356,1207422
2021/9/16,533.1136,539.2514,528.7294,533.1136,772062
2021/9/17,533.1136,538.3746,521.7148,538.3746,759955
2021/9/22,528.7294,533.1136,519.9611,521.7148,572266
2021/9/23,527.8526,537.4977,522.5916,526.0989,839408
2021/9/24,529.6063,541.8819,526.0989,539.2514,966035
2021/9/27,540.1282,543.6356,530.4831,535.7441,392074
2021/9/28,535.7441,545.3892,532.2368,534.8672,465700
2021/9/29,534.8673,534.8673,519.9612,532.2368,469071
2021/9/30,534.8673,541.8820,529.6063,532.2368,389240
2021/10/1,527.8526,533.1136,517.3306,518.2075,428518
2021/10/4,523.4685,533.1137,519.9612,524.3453,727328
2021/10/5,532.2368,532.2368,512.9465,529.6063,803010
2021/10/6,529.6063,530.4832,508.5624,508.5624,1034594
2021/10/7,522.5916,529.6063,513.8233,520.8380,759980
2021/10/8,519.9611,519.9611,491.0257,500.6708,2035282
2021/10/12,495.4099,506.8087,484.0111,489.2721,1315408
2021/10/13,492.7794,498.9172,491.0257,491.9025,556306
2021/10/14,492.7794,498.9172,484.0110,491.9025,502359
2021/10/15,499.7940,499.7940,483.1342,484.8878,927186
2021/10/18,487.5184,498.9172,487.5184,493.6562,626188
2021/10/19,496.2867,502.4245,491.9026,502.4245,518868
2021/10/20,505.0550,509.4392,498.9172,509.4392,678279
2021/10/21,514.7002,517.3307,504.1782,511.1928,572013
2021/10/22,511.1928,511.1928,501.5477,502.4245,321114
2021/10/25,505.9319,514.7002,502.4245,510.3160,378458
2021/10/26,512.9465,529.6063,511.1929,525.2222,852418
2021/10/27,525.2222,532.2368,522.5917,531.3600,449318
2021/10/28,532.2368,539.2514,529.6063,533.9904,407040
2021/10/29,533.9905,536.6210,526.9758,532.2368,317522
2021/11/1,537.4977,547.1429,530.4831,534.8672,379108
2021/11/2,539.2515,541.0051,525.2222,532.2368,585323
2021/11/3,533.1136,533.9904,515.5770,520.8380,444533
2021/11/4,526.0990,531.3600,512.0697,524.3453,653061
2021/11/5,521.7148,531.3600,515.5770,530.4832,654693
2021/11/8,536.6210,556.7881,535.7441,543.6356,1085948
2021/11/9,557.6649,558.5417,541.8819,556.7881,1081722
2021/11/10,553.2807,589.2308,553.2807,581.3394,2591407
2021/11/11,564.6796,583.9699,562.0491,576.9552,992267
2021/11/12,578.7089,578.7089,562.9259,564.6796,1056051
2021/11/15,566.4332,575.2015,561.1722,569.9406,582163
2021/11/16,565.5564,572.5710,564.6796,572.5710,379990
2021/11/17,570.8174,580.4625,560.2954,562.9259,777192
2021/11/18,569.9406,569.9406,561.1722,561.1722,470210
2021/11/19,561.1722,568.1869,553.2808,555.0344,585509
2021/11/22,555.9112,557.6649,544.5124,551.5270,488024
2021/11/23,548.8967,555.0345,544.5125,545.3893,348217
2021/11/24,543.6356,547.1429,530.4831,535.7441,840027
2021/11/25,535.7441,540.1282,528.7294,533.1136,380213
2021/11/26,530.4832,534.8673,526.0990,526.9758,466384
2021/11/29,522.5916,525.2221,513.8233,516.4538,949581
2021/11/30,518.2075,521.7148,509.4392,509.4392,1718304
2021/12/1,508.5624,518.2075,503.3014,512.9465,1317248
2021/12/2,513.8233,513.8233,505.0550,509.4392,751521
2021/12/3,515.5770,523.4684,506.8086,518.2075,1062203
2021/12/6,518.2075,522.5917,516.4539,519.9612,565592
2021/12/7,526.0989,541.8819,519.9611,539.2514,1435142
2021/12/8,541.0052,548.8967,539.2515,545.3893,1137190
2021/12/9,548.8965,554.1575,542.7587,551.5270,1205367
2021/12/10,548.8966,549.7734,535.7441,541.8820,811005
2021/12/13,544.5125,550.6503,541.0051,543.6356,502195
2021/12/14,539.2514,548.0197,539.2514,539.2514,334067
2021/12/15,542.7588,543.6356,531.3600,536.6210,499130
2021/12/16,541.8820,545.3893,534.8673,536.6210,377132
2021/12/17,541.8819,542.7587,534.8672,534.8672,504008
2021/12/20,534.8672,541.0051,531.3599,535.7441,296020
2021/12/21,537.4978,547.1429,536.6210,543.6356,589192
2021/12/22,549.7734,549.7734,541.0051,543.6356,270321
2021/12/23,544.5125,547.1429,541.8820,543.6356,157079
2021/12/24,548.8966,552.4039,546.2661,548.0198,338017
2021/12/27,548.0197,555.0344,548.0197,550.6502,212113
2021/12/28,550.6502,555.0344,546.2660,552.4039,339010
2021/12/29,552.4039,557.6649,549.7734,549.7734,248062
2021/12/30,552.4039,560.2954,550.6503,553.2808,376991
2022/1/3,561.1723,568.1869,543.6356,548.0198,891305
2022/1/4,556.7881,569.9406,554.1576,562.0491,1421396
2022/1/5,568.1870,578.7089,556.7881,566.4333,1543078
2022/1/6,561.1722,569.9406,554.1576,564.6796,1252304
2022/1/7,569.9406,569.9406,548.8966,556.7881,977969
2022/1/10,560.2954,560.2954,538.3746,541.8820,903214
2022/1/11,541.8819,542.7587,524.3453,537.4977,1300796
2022/1/12,543.6356,547.1429,539.2515,546.2661,604018
2022/1/13,548.0197,549.7734,530.4831,534.8672,698075
2022/1/14,534.8673,534.8673,521.7148,530.4832,755020
2022/1/17,526.0990,541.0051,526.0990,541.0051,521500
2022/1/18,541.8820,548.8966,541.8820,543.6356,453943
2022/1/19,541.8819,542.7587,531.3599,533.1136,673300
2022/1/20,533.1136,540.1283,529.6063,536.6210,428996
2022/1/21,534.8673,539.2515,526.0990,526.9758,662073
2022/1/24,526.9758,526.9758,516.4538,522.5916,644133
2022/1/25,517.3307,527.8527,510.3160,525.2222,1118987
2022/1/26,526.0989,538.3746,522.5916,534.8672,736062
2022/2/7,523.4685,534.8673,517.3307,517.3307,1251126
2022/2/8,519.9612,528.7295,519.0843,525.2222,486809
2022/2/9,526.0989,536.6209,526.0989,534.8672,399235
2022/2/10,531.3599,541.0051,526.0989,539.2514,551021
2022/2/11,531.3600,534.8673,524.3453,527.8527,584821
2022/2/14,526.0989,526.0989,512.9465,513.8233,632154
2022/2/15,519.9611,519.9611,512.0696,514.7001,855930
2022/2/16,517.3306,521.7148,517.3306,520.8380,632020
2022/2/17,521.7148,525.2221,513.8233,516.4538,559040
2022/2/18,517.3306,519.9611,512.9465,516.4538,647011
2022/2/21,517.3306,519.9611,513.8233,514.7001,513048
2022/2/22,515.5770,519.0843,512.9465,513.8233,487995
2022/2/23,514.7002,517.3307,512.0697,512.9465,494632
2022/2/24,508.5624,510.3160,498.9172,501.5477,778472
2022/2/25,502.4245,507.6855,493.6562,507.6855,946246
2022/3/1,514.7002,526.0990,507.6855,512.9465,915637
2022/3/2,510.3160,519.0844,505.0550,517.3307,511894
2022/3/3,518.2075,519.0843,505.0550,510.3160,910348
2022/3/4,494.5330,494.5330,480.5037,484.0110,2196104
2022/3/7,462.0903,472.6123,458.5829,461.2134,1365114
2022/3/8,455.0756,461.2134,436.2237,439.2926,1595129
2022/3/9,443.6768,446.3073,434.9085,441.0463,1458243
2022/3/10,435.7853,438.4158,397.2047,397.2047,4433458
2022/3/11,384.4907,389.3132,374.4071,383.6138,3172592
2022/3/14,391.0669,393.6974,380.1065,383.1754,1744356
2022/3/15,388.4364,388.4364,369.1461,373.0919,2374972
2022/3/16,380.1065,382.2986,369.1461,372.2151,1562502
2022/3/17,384.0523,394.1358,377.9145,381.4218,1946908
2022/3/18,384.9291,396.7663,380.5449,394.5742,1711262
2022/3/21,398.9584,414.3029,398.0815,410.7956,1879139
2022/3/22,406.8499,412.9877,400.7121,405.5346,1163053
2022/3/23,406.8499,425.2634,406.8499,425.2634,1648561
2022/3/24,412.9877,414.3030,402.4657,406.8499,2018017
2022/3/25,406.8499,409.9188,401.5889,404.2194,691162
2022/3/28,404.2194,404.2194,392.8206,400.2737,789030
2022/3/29,402.0273,407.7267,399.3968,407.2883,692874
2022/3/30,420.0023,425.2633,415.6182,422.1944,1868181
2022/3/31,420.8792,424.8250,418.6871,418.6871,704369
2022/4/1,411.2340,428.7706,411.2340,428.3322,1238308
2022/4/6,407.2883,419.1256,406.8499,416.9335,1402457
2022/4/7,412.1109,424.3865,412.1109,412.5493,899896
2022/4/8,412.9877,424.8249,412.9877,416.4950,701699
2022/4/11,420.0024,428.7707,414.3030,425.2634,1423267
2022/4/12,416.9334,432.2780,416.9334,420.8792,1180006
2022/4/13,424.3865,427.4554,417.3719,420.8792,586263
2022/4/14,427.0170,427.0170,419.1255,422.6328,379970
2022/4/15,420.4408,420.8792,408.1651,409.0420,407315
2022/4/18,405.9730,414.3029,404.6578,407.2883,447045
2022/4/19,407.7267,413.4261,405.0962,405.0962,573006
2022/4/20,405.5346,414.3029,402.4657,412.1109,902989
2022/4/21,412.5493,429.6475,412.5493,427.8939,1374490
2022/4/22,426.5786,445.4305,421.7560,441.0463,1463883
2022/4/25,432.2780,435.7853,415.6182,416.4950,1356200
2022/4/26,419.5639,430.5243,419.5639,425.7018,695879
2022/4/27,419.5639,420.0024,410.7956,414.3029,593191
2022/4/28,420.8792,420.8792,409.4803,413.8645,688213
2022/4/29,418.2487,428.3323,418.2487,427.4554,509054
2022/5/3,427.4554,430.9628,422.6329,425.2634,455005
2022/5/4,425.2634,435.7853,425.2634,435.3469,484058
2022/5/5,439.2926,441.9231,428.7707,432.7164,954013
2022/5/6,428.7707,428.7707,405.0962,422.6328,1508850
2022/5/9,410.3572,418.2487,410.3572,414.7414,1624886
2022/5/10,409.9188,412.1109,398.0816,408.6035,2062984
2022/5/11,410.7956,447.1841,410.7956,442.8000,2520060
2022/5/12,438.4158,451.5683,434.4701,438.4158,1891172
2022/5/13,448.0609,455.0756,441.9231,448.9378,1360592
2022/5/16,455.9524,456.8293,441.0463,443.6768,970001
2022/5/17,448.9378,448.9378,437.5390,442.8000,771907
2022/5/18,439.2926,441.9231,428.3322,434.0316,1215104
2022/5/19,418.2487,422.6329,402.4657,405.5346,2503457
2022/5/20,405.9731,413.4261,404.2194,408.1651,1084692
2022/5/23,402.4657,409.9188,399.8352,400.2737,1012597
2022/5/24,407.7267,420.4407,406.8499,411.6724,1790952
2022/5/25,416.4951,418.6871,407.2883,416.9335,671094
2022/5/26,416.9334,416.9334,403.3425,403.3425,872023
2022/5/27,408.6035,416.4950,405.0962,409.4804,883879
2022/5/30,413.8646,428.3323,413.8646,427.4554,994343
2022/5/31,422.6329,437.9774,421.7560,435.3469,2051229
2022/6/1,430.0859,439.2926,427.8938,432.7164,456369
2022/6/2,421.7560,437.5390,421.7560,433.5933,565106
2022/6/6,440.1695,451.5683,433.5933,448.0610,1006742
2022/6/7,445.4305,447.1841,435.3469,444.5536,761291
2022/6/8,446.3073,448.9378,440.1695,444.5536,680102
2022/6/9,441.0463,448.0609,437.9774,445.4305,520072
2022/6/10,440.1695,441.9231,438.4158,439.2926,211811
2022/6/13,430.0859,433.1549,423.5097,427.0170,663596
2022/6/14,424.8249,428.3322,419.1255,425.7018,404015
2022/6/15,421.3176,424.8249,416.4950,416.4950,772010
2022/6/16,423.5097,431.4012,409.0420,409.0420,805229
2022/6/17,395.4511,413.8645,395.4511,404.6578,1026889
2022/6/20,407.7267,415.6182,406.4115,409.0420,649067
2022/6/21,420.0024,421.7560,404.6578,416.4950,477001
2022/6/22,416.0566,418.2487,407.7267,410.3572,583044
2022/6/23,418.2487,421.3176,413.4261,417.8103,592108
2022/6/24,426.1402,426.1402,413.4261,414.7414,586998
2022/6/27,425.7018,429.2091,418.6871,423.5097,554153
2022/6/28,419.5639,423.5097,410.7956,410.7956,373883
2022/6/29,403.7810,407.2883,379.2297,383.1754,2160610
2022/6/30,386.6828,388.8749,362.5699,364.3236,1106015
2022/7/1,372.2150,372.2150,353.3632,355.5552,1203511
2022/7/4,361.2546,363.0083,356.4320,359.5009,796193
2022/7/5,368.5336,371.6951,356.7911,359.5009,699994
2022/7/6,368.5337,368.5337,354.9846,363.1140,1081870
2022/7/7,364.0173,381.1794,360.4042,379.3729,1011139
2022/7/8,384.3409,396.9866,380.2761,384.3409,1141320
2022/7/11,386.5990,405.1160,385.6957,388.8572,1207602
2022/7/12,377.5663,386.5990,377.5663,382.5343,1246983
2022/7/13,391.5670,391.5670,380.2761,384.7925,914670
2022/7/14,384.7925,392.0186,381.6310,391.5670,512083
2022/7/15,388.8572,389.7604,381.1794,382.9859,1197105
2022/7/18,388.4056,396.9866,384.7925,393.8252,750143
2022/7/19,393.3735,399.2448,389.3088,399.2448,560942
2022/7/20,396.0833,406.4709,396.0833,401.9546,948995
2022/7/21,398.7931,408.2775,397.4382,405.5677,723076
2022/7/22,401.0513,401.9546,394.7284,395.1801,712288
2022/7/25,390.6637,404.6644,390.2121,401.0513,461259
2022/7/26,396.5350,403.7611,389.3088,395.1801,861026
2022/7/27,391.5670,395.1801,384.7925,389.7605,646923
2022/7/28,389.7604,393.3735,367.1787,368.9853,1546290
2022/7/29,373.0500,378.9213,367.1788,368.5337,1165361
2022/8/1,368.9853,373.9533,364.4690,371.2435,451997
2022/8/2,364.4689,368.5336,362.6624,364.0173,572125
2022/8/3,364.0173,375.7598,362.2107,370.3401,964209
2022/8/4,366.2755,379.8245,366.2755,377.5663,882948
2022/8/5,387.5023,412.7938,386.1474,404.6644,2122606
2022/8/8,391.5670,401.0513,387.0506,398.3415,777221
2022/8/9,389.7604,402.4062,389.7604,398.3415,635064
2022/8/10,380.7278,385.2441,368.0820,376.2114,2716957
2022/8/11,382.9859,403.7611,382.9859,401.0513,2231440
2022/8/12,396.0833,404.6644,396.0833,401.5030,341529
2022/8/15,410.9873,414.6004,405.5677,412.7938,564754
2022/8/16,415.5036,417.3102,408.2775,411.4389,420054
2022/8/17,414.1487,420.0200,410.9873,417.7618,694657
2022/8/18,410.0840,413.6971,402.8579,412.3422,621177
2022/8/19,411.4389,420.9232,411.4389,411.8905,379168
2022/8/22,404.6644,416.4069,403.7611,412.3422,195000
2022/8/23,408.7291,413.2454,407.3742,411.4389,232150
2022/8/24,409.6324,421.8265,409.6324,416.4069,563957
2022/8/25,419.1167,425.8912,416.4069,422.7298,542637
2022/8/26,425.4395,427.6977,408.7291,413.2454,726636
2022/8/29,399.2448,408.2775,392.9219,397.8899,1347215
2022/8/30,402.4062,412.7938,398.7931,406.0193,929854
2022/8/31,401.0513,407.8258,401.0513,402.4062,374029
2022/9/1,392.4703,392.4703,383.8892,391.1154,639402
2022/9/2,397.8899,413.2454,397.8899,401.9546,1071300
2022/9/5,405.5677,419.5683,401.9546,405.1160,1088128
2022/9/6,406.0193,410.5356,398.7932,404.2128,424979
2022/9/7,396.0833,413.2454,396.0833,413.2454,797036
2022/9/8,413.2454,424.0847,409.1807,424.0847,910165
2022/9/12,432.6657,435.3755,425.4396,435.3755,834360
2022/9/13,432.6657,447.1180,432.2141,438.9886,1423986
2022/9/14,425.8912,430.4075,420.0199,421.3748,1380136
2022/9/15,423.1814,425.4396,416.4069,416.4069,555065
2022/9/16,410.5356,415.5036,404.6644,407.8258,1001948
2022/9/19,409.6324,413.6971,401.9546,407.3742,517948
2022/9/20,411.8905,413.6971,407.3742,410.5356,313961
2022/9/21,403.7611,410.9873,403.7611,407.8258,432037
2022/9/22,400.1481,400.1481,390.6637,392.9219,958175
2022/9/23,392.9219,399.2448,390.6637,390.6637,557108
2022/9/26,394.7284,394.7284,372.5983,375.7598,683006
2022/9/27,377.5663,385.2441,377.5663,384.7925,500366
2022/9/28,380.7278,384.7925,368.5337,368.5337,639458
2022/9/29,376.6631,391.1154,370.7918,377.5663,942146
2022/9/30,360.8559,361.7591,344.1454,354.0814,2375969
2022/10/3,346.4036,352.7264,340.5323,352.2748,1109028
2022/10/4,361.3075,367.1788,358.5977,364.4690,847109
2022/10/5,371.6951,373.5016,365.8239,368.5337,983106
2022/10/6,373.9533,375.7598,368.9853,369.8886,526298
2022/10/7,369.4369,369.4369,363.1140,364.9206,919926
2022/10/11,351.3715,364.4689,350.9199,359.5009,750142
2022/10/12,357.6944,362.6624,351.3715,361.3075,607951
2022/10/13,359.5010,363.5657,354.0813,355.4362,806458
2022/10/14,363.5657,366.7271,352.7264,352.7264,874982
2022/10/17,344.1454,354.0813,341.8872,348.2101,881035
2022/10/18,354.5330,368.9853,354.5330,367.6304,1200588
2022/10/19,369.4369,382.5343,365.8238,378.4696,1524037
2022/10/20,370.3402,374.8565,364.0173,374.8565,1538252
2022/10/21,370.7918,373.5016,364.0173,366.2755,846119
2022/10/24,372.1467,373.9532,360.8559,364.9206,895444
2022/10/25,367.6304,370.3402,364.0173,366.7271,688970
2022/10/26,370.3402,383.8892,367.6304,383.4376,1059001
2022/10/27,380.7278,389.3088,379.8245,382.9859,718451
2022/10/28,387.0507,390.2121,380.7278,384.7925,589789
2022/10/31,389.7604,391.5670,379.8245,383.4376,470104
2022/11/1,383.8892,395.1801,383.8892,393.3735,614970
2022/11/2,393.8252,397.4382,388.4056,391.1154,567009
2022/11/3,386.5990,386.5990,378.0180,379.8245,580010
2022/11/4,389.7605,389.7605,381.1794,385.2441,913965
2022/11/7,386.5990,386.5990,376.2114,385.6957,781050
2022/11/8,391.5670,394.2768,386.5990,392.9219,721080
2022/11/9,392.9219,394.2768,381.6311,386.5990,1209215
2022/11/10,382.5343,389.3088,382.5343,386.5990,361955
2022/11/11,394.2768,403.7611,391.1153,403.7611,1511705
2022/11/14,406.4709,413.6971,405.1160,409.1807,656354
2022/11/15,406.9226,411.4389,401.0513,410.9873,611887
2022/11/16,410.9873,414.6004,403.7611,409.6324,685202
2022/11/17,404.2128,406.4710,396.0834,400.1481,1037106
2022/11/18,401.9546,402.8579,393.8252,396.0833,586538
2022/11/21,399.2448,399.2448,390.2121,393.3735,503128
2022/11/22,393.8252,395.1801,387.5023,394.2768,428102
2022/11/23,398.3415,398.3415,390.6637,394.2768,355050
2022/11/24,397.8899,402.8579,395.6317,401.9546,329143
2022/11/25,401.9546,402.8578,395.6317,398.3415,256123
2022/11/28,397.8899,400.5997,391.1153,398.3415,235081
2022/11/29,400.5997,406.4709,397.4382,406.4709,481975
2022/11/30,406.4709,419.1167,406.4709,412.7938,918330
2022/12/1,416.4069,423.6330,416.4069,416.4069,682170
2022/12/2,416.4069,424.5363,413.6971,424.5363,565049
2022/12/5,417.7618,429.0527,417.7618,423.1814,736593
2022/12/6,421.8265,437.1821,420.0200,427.6978,863070
2022/12/7,432.6657,436.2788,424.0847,430.8592,778985
2022/12/8,426.7945,435.8272,421.3749,431.7625,447035
2022/12/9,429.9559,434.9239,428.6010,433.5690,292106
2022/12/12,433.1174,435.3755,422.2781,424.5363,751987
2022/12/13,424.5363,426.7945,407.3742,407.3742,895589
2022/12/14,410.9873,414.1487,404.6644,411.4389,904983
2022/12/15,411.4389,429.9559,411.4389,429.0526,1084253
2022/12/16,420.9232,424.5363,415.0520,416.4069,867919
2022/12/19,410.5356,422.7298,410.0840,422.2781,344909
2022/12/20,408.7291,416.4069,401.9546,403.3095,914991
2022/12/21,410.9873,428.6010,410.9873,426.7945,851325
2022/12/22,433.1173,456.1507,432.6657,439.4402,1521271
2022/12/23,429.5043,451.1827,424.5363,444.8598,1085201
2022/12/26,446.6664,451.6344,438.5370,448.4729,576115
2022/12/27,449.3762,455.2475,441.2468,441.6984,650952
2022/12/28,447.1180,447.1180,434.4723,437.1821,689078
2022/12/29,434.4722,438.5370,420.9232,432.6657,993728
2022/12/30,433.5690,450.2794,433.5690,447.5696,798049
2023/1/3,443.9566,446.6664,434.9239,436.7304,704014
2023/1/4,440.7952,440.7952,432.2141,435.8272,387031
2023/1/5,440.3435,449.3762,438.0854,441.6984,1230134
2023/1/6,441.6984,443.9566,434.4723,438.0853,495046
2023/1/9,445.3115,459.7638,441.2468,444.8598,1240992
2023/1/10,444.8599,445.7631,438.5370,439.8919,662986
2023/1/11,443.9566,443.9566,433.5690,434.4723,517165
2023/1/12,438.5370,439.4403,431.3108,433.1174,369436
2023/1/13,445.7631,452.5377,442.6017,447.1180,1362143
2023/1/16,452.5377,453.4409,435.8272,437.6337,986975
2023/1/17,437.1821,444.8598,434.0206,443.9566,834099
2023/1/30,452.5376,460.6670,440.7951,452.5376,2679454
2023/1/31,449.3762,450.7311,445.3115,448.4729,923927
2023/2/1,448.9246,453.4409,439.8919,440.7951,924379
2023/2/2,437.6337,443.5050,430.8592,442.6017,1728351
2023/2/3,438.0853,444.8598,437.1820,442.1500,330019
2023/2/6,442.1500,443.5049,437.1821,440.7951,489332
2023/2/7,440.7951,448.0213,440.7951,446.6664,694944
2023/2/8,448.0213,465.1834,448.0213,463.3769,1280836
2023/2/9,456.1507,460.6670,452.5376,452.5376,612140
2023/2/10,447.1180,450.7311,443.9566,447.5696,739984
2023/2/13,448.0213,454.3442,445.7631,448.0213,482026
2023/2/14,446.6664,464.2801,446.6664,457.0540,670991
2023/2/15,449.3762,455.2474,448.0213,448.4729,598504
2023/2/16,448.9246,455.2474,444.8599,445.3115,624026
