股票名稱,股票代號,日期,開盤價,最高價,最低價,收盤價,成交量,股息/紅利
,,2023-08-18 00:00:00-04:00,96.10318959,96.94995504,95.81775994,96.61695862,547200,0
,,2023-08-21 00:00:00-04:00,96.68354291,97.14973784,96.36957179,96.75965118,452200,0
,,2023-08-22 00:00:00-04:00,96.94994404,98.12970578,96.66451441,97.7015686,541900,0
,,2023-08-23 00:00:00-04:00,98.02504864,99.25238441,97.87282483,98.33901978,711500,0
,,2023-08-24 00:00:00-04:00,98.28195327,98.98600393,97.34003971,97.34955597,468400,0
,,2023-08-25 00:00:00-04:00,97.59692899,98.78620721,97.22587477,98.32952118,455400,0
,,2023-08-28 00:00:00-04:00,98.59592067,99.96597153,98.59592067,99.5949173,493300,0
,,2023-08-29 00:00:00-04:00,99.52831083,100.5273074,99.2904552,100.3750763,592800,0
,,2023-08-30 00:00:00-04:00,100.2228489,101.7641561,100.1277081,100.7080765,581100,0
,,2023-08-31 00:00:00-04:00,100.8507868,101.7641515,100.7080719,100.869812,1026700,0
,,2023-09-01 00:00:00-04:00,101.6214472,101.6214472,100.0420894,100.888855,754500,0
,,2023-09-05 00:00:00-04:00,100.5748745,100.7651633,99.44267935,99.82324982,651700,0
,,2023-09-06 00:00:00-04:00,99.5758962,100.0420913,98.33904388,98.62447357,858200,0
,,2023-09-07 00:00:00-04:00,97.92993617,98.28196518,96.86434016,97.73965454,914800,0
,,2023-09-08 00:00:00-04:00,97.95845967,98.47222869,97.58740548,97.77768707,637900,0
,,2023-09-11 00:00:00-04:00,97.96798601,100.4607086,97.80624591,100.4321671,958800,0
,,2023-09-12 00:00:00-04:00,99.96597731,100.670028,99.56638154,100.4987717,573600,0
,,2023-09-13 00:00:00-04:00,100.6319559,101.4501798,100.1277031,101.3074722,821600,0
,,2023-09-14 00:00:00-04:00,101.9684891,102.3325228,101.2499964,102.0930252,611800,0.73
,,2023-09-15 00:00:00-04:00,101.6810905,102.3708447,101.3553773,101.6619339,1226500,0
,,2023-09-18 00:00:00-04:00,101.911005,102.9839568,101.6619328,102.5528641,795600,0
,,2023-09-19 00:00:00-04:00,102.2750466,102.7731984,101.0200744,101.9589081,630800,0
,,2023-09-20 00:00:00-04:00,102.2079891,103.4629541,102.1409301,102.2942047,539000,0
,,2023-09-21 00:00:00-04:00,102.1217512,102.1217512,100.6272888,100.6272888,814000,0
,,2023-09-22 00:00:00-04:00,100.8572249,102.1505104,100.6752044,100.8859634,423800,0
,,2023-09-25 00:00:00-04:00,100.6368881,101.2020989,100.4452856,100.9721832,617000,0
,,2023-09-26 00:00:00-04:00,100.5506757,100.5602576,98.84545388,98.89335632,665000,0
,,2023-09-27 00:00:00-04:00,99.48730572,99.53520816,98.33772011,98.89335632,525100,0
,,2023-09-28 00:00:00-04:00,98.91248326,100.9529997,98.84542425,100.732666,626500,0
,,2023-09-29 00:00:00-04:00,101.8535073,101.9301482,100.3973655,100.7805557,616700,0
,,2023-10-02 00:00:00-04:00,100.2536914,100.6752021,98.89334682,99.16158295,842800,0
,,2023-10-03 00:00:00-04:00,98.87418292,99.64057812,98.7496468,99.16158295,458900,0
,,2023-10-04 00:00:00-04:00,99.36274249,100.0524966,98.5484523,99.72677612,678600,0
,,2023-10-05 00:00:00-04:00,99.61184535,100.4644562,99.00830672,100.1962128,593000,0
,,2023-10-06 00:00:00-04:00,99.76511012,101.9972293,99.22863789,101.6715088,653700,0
,,2023-10-09 00:00:00-04:00,101.3841202,102.8402623,100.981766,102.6678238,483600,0
,,2023-10-10 00:00:00-04:00,103.4342115,105.0148969,103.1276549,103.2809296,935100,0
,,2023-10-11 00:00:00-04:00,103.5395897,104.3155595,103.4054717,104.1622849,473200,0
,,2023-10-12 00:00:00-04:00,104.2964012,104.6412783,102.6007544,103.0701675,511700,0
,,2023-10-13 00:00:00-04:00,102.8785742,103.3288308,102.1984019,102.4953766,541000,0
,,2023-10-16 00:00:00-04:00,103.252193,103.7407701,102.8689954,103.319252,551800,0
,,2023-10-17 00:00:00-04:00,102.4666382,103.4437923,101.4799093,102.3421021,564400,0
,,2023-10-18 00:00:00-04:00,101.5086465,101.700249,100.6081334,100.6464539,521200,0
,,2023-10-19 00:00:00-04:00,100.5889877,101.3170624,99.80343591,99.94713593,500000,0
,,2023-10-20 00:00:00-04:00,100.2345316,100.2345316,98.38560985,98.94124603,595400,0
,,2023-10-23 00:00:00-04:00,98.62510634,98.8167088,97.62880278,97.69586182,647000,0
,,2023-10-24 00:00:00-04:00,98.07903857,98.54845905,97.34138929,98.04071808,704500,0
,,2023-10-25 00:00:00-04:00,97.63838095,98.06948102,97.02526767,97.46594238,632800,0
,,2023-10-26 00:00:00-04:00,97.44676646,98.03114108,96.57499185,96.62289429,776800,0
,,2023-10-27 00:00:00-04:00,96.45046146,96.99651562,95.42541215,95.52120972,603600,0
,,2023-10-30 00:00:00-04:00,96.23011962,97.40845087,95.78944497,97.0252533,856700,0
,,2023-10-31 00:00:00-04:00,97.22642943,98.49097628,97.22642943,98.22274017,833400,0
,,2023-11-01 00:00:00-04:00,102.1984106,110.4754466,102.025972,108.760643,2697400,0
,,2023-11-02 00:00:00-04:00,109.651565,109.9677035,107.3044918,109.641983,1163700,0
,,2023-11-03 00:00:00-04:00,110.1593087,111.5675557,110.1018316,110.7532654,750500,0
,,2023-11-06 00:00:00-05:00,110.6478804,111.4621707,110.5041804,111.4046936,613000,0
,,2023-11-07 00:00:00-05:00,111.4046934,111.557968,109.6803079,109.881485,833200,0
,,2023-11-08 00:00:00-05:00,110.255106,111.4909144,109.9389748,111.2035217,789200,0
,,2023-11-09 00:00:00-05:00,111.5004923,111.5004923,110.4945995,110.5137634,482100,0
,,2023-11-10 00:00:00-05:00,111.1268762,111.7399894,110.6766196,111.7208328,458300,0
,,2023-11-13 00:00:00-05:00,111.5579698,111.969906,111.1364591,111.5867157,563000,0
,,2023-11-14 00:00:00-05:00,112.3722705,114.5564873,112.3722705,113.9337921,662200,0
,,2023-11-15 00:00:00-05:00,113.9337876,115.1983345,113.8284081,113.8475647,589900,0
,,2023-11-16 00:00:00-05:00,113.5314322,114.451102,113.5314322,114.1253815,506900,0
,,2023-11-17 00:00:00-05:00,114.6427079,114.8247285,114.1828767,114.4894333,1453100,0
,,2023-11-20 00:00:00-05:00,114.2499244,115.3420327,113.7996678,115.0258942,449000,0
,,2023-11-21 00:00:00-05:00,114.8726293,115.4569967,114.2595088,114.3074112,1065900,0
,,2023-11-22 00:00:00-05:00,114.977991,115.7922886,114.7193368,115.3132935,499200,0
,,2023-11-24 00:00:00-05:00,115.2270791,116.1754875,115.2270791,115.9455719,254400,0
,,2023-11-27 00:00:00-05:00,115.9455626,116.8077553,115.6964831,116.3670807,659700,0
,,2023-11-28 00:00:00-05:00,116.4724639,117.1334723,116.0030434,116.2904434,823200,0
,,2023-11-29 00:00:00-05:00,116.5395118,117.0568274,115.8784962,115.9168167,559900,0
,,2023-11-30 00:00:00-05:00,116.0509409,117.3538082,115.8880843,117.1047287,1653500,0
,,2023-12-01 00:00:00-05:00,116.9131323,118.5225562,116.5874118,118.4459152,575000,0
,,2023-12-04 00:00:00-05:00,117.8040666,119.2985291,117.200528,118.9632339,1106200,0
,,2023-12-05 00:00:00-05:00,118.5704544,119.3943267,118.0723027,118.9632339,720600,0
,,2023-12-06 00:00:00-05:00,119.4230624,120.6971839,118.8865829,119.8254166,932600,0
,,2023-12-07 00:00:00-05:00,119.8062729,120.1319934,118.7716488,119.1644211,630300,0
,,2023-12-08 00:00:00-05:00,119.2410639,119.6721566,118.9249253,119.3560181,644600,0
,,2023-12-11 00:00:00-05:00,119.1931375,120.4097891,118.8674243,119.9403687,616400,0
,,2023-12-12 00:00:00-05:00,119.8829151,120.6109898,119.4518224,120.2565308,610600,0
,,2023-12-13 00:00:00-05:00,120.591815,121.6551848,119.490132,121.5593872,962000,0
,,2023-12-14 00:00:00-05:00,122.204963,122.204963,120.41279,121.0198135,960600,0.73
,,2023-12-15 00:00:00-05:00,121.0197927,122.0218683,120.5862056,121.5304642,3125400,0
,,2023-12-18 00:00:00-05:00,120.8752863,121.896637,120.4995088,121.8484573,582300,0
,,2023-12-19 00:00:00-05:00,121.858089,122.773443,121.858089,122.4073029,659000,0
,,2023-12-20 00:00:00-05:00,122.1278778,123.4479141,121.4148651,121.4534073,623500,0
,,2023-12-21 00:00:00-05:00,122.3494878,122.8023423,121.8580836,122.7734375,486200,0
,,2023-12-22 00:00:00-05:00,122.7541779,124.1031263,122.7445405,123.3901062,730100,0
,,2023-12-26 00:00:00-05:00,123.1877635,124.3536382,123.1106791,124.2091141,488000,0
,,2023-12-27 00:00:00-05:00,124.295835,124.6041728,123.6598993,123.9778671,443300,0
,,2023-12-28 00:00:00-05:00,123.8525814,124.3536229,123.5731632,124.0645599,440100,0
,,2023-12-29 00:00:00-05:00,123.7176984,124.2476447,123.4093753,123.8525925,622300,0
,,2024-01-02 00:00:00-05:00,122.8986971,123.9104102,121.4341221,121.9447937,1023300,0
,,2024-01-03 00:00:00-05:00,120.9716444,121.3955942,119.4203548,119.6226959,728100,0
,,2024-01-04 00:00:00-05:00,119.4203462,120.1526263,119.2372724,119.2950821,660900,0
,,2024-01-05 00:00:00-05:00,119.2661654,119.8250166,118.1677379,118.370079,864600,0
,,2024-01-08 00:00:00-05:00,117.608906,118.6977037,117.2813082,118.5338974,795200,0
,,2024-01-09 00:00:00-05:00,117.743801,118.0521315,116.8958941,117.4354706,934700,0
,,2024-01-10 00:00:00-05:00,118.1966648,118.9578572,117.8883343,118.7555161,567200,0
,,2024-01-11 00:00:00-05:00,118.755504,119.044567,117.5318197,118.6880569,621400,0
,,2024-01-12 00:00:00-05:00,119.6708534,119.7575752,118.8711262,119.3336182,521000,0
,,2024-01-16 00:00:00-05:00,118.7073143,119.246898,118.0424812,119.0830917,703600,0
,,2024-01-17 00:00:00-05:00,118.4953468,119.1312751,118.2640935,118.8711243,699200,0
,,2024-01-18 00:00:00-05:00,119.5552439,120.0370107,118.64952,119.7479477,612800,0
,,2024-01-19 00:00:00-05:00,120.1815399,121.4244917,119.959924,120.9041901,1334300,0
,,2024-01-22 00:00:00-05:00,121.4533967,122.7156232,121.4533967,122.089325,658900,0
,,2024-01-23 00:00:00-05:00,121.8484502,122.6096425,121.2992364,122.4169388,745200,0
,,2024-01-24 00:00:00-05:00,123.0721365,123.0721365,120.4609542,120.5476761,632500,0
,,2024-01-25 00:00:00-05:00,120.2489863,120.9330942,119.622688,120.4802322,675200,0
,,2024-01-26 00:00:00-05:00,120.817468,121.1643407,119.8442971,120.1911697,488100,0
,,2024-01-29 00:00:00-05:00,119.8443115,120.6440462,119.2180205,120.6247787,459400,0
,,2024-01-30 00:00:00-05:00,119.4589003,119.5167099,117.3005797,117.4162064,1038900,0
,,2024-01-31 00:00:00-05:00,117.4161911,117.4161911,114.9495478,115.1326141,935900,0
,,2024-02-01 00:00:00-05:00,115.6625546,116.6164507,114.8050104,116.5971832,708400,0
,,2024-02-02 00:00:00-05:00,115.5951164,116.5297451,114.9206385,116.0190735,722000,0
,,2024-02-05 00:00:00-05:00,115.1615273,116.4044865,114.9591861,115.5084,734400,0
,,2024-02-06 00:00:00-05:00,115.7974545,117.4836381,115.6818279,117.3680115,570100,0
,,2024-02-07 00:00:00-05:00,117.3680317,117.763084,116.5875718,117.2909546,708100,0
,,2024-02-08 00:00:00-05:00,117.5896326,117.9943149,116.4526627,117.8594208,596200,0
,,2024-02-09 00:00:00-05:00,117.8112467,119.1891,117.454744,118.7747803,599500,0
,,2024-02-12 00:00:00-05:00,118.7747722,119.4107078,118.4760791,119.1120148,714000,0
,,2024-02-13 00:00:00-05:00,117.4451113,117.4451113,115.681843,116.7031937,538800,0
,,2024-02-14 00:00:00-05:00,117.3391169,118.4086397,116.3274111,118.3508301,723700,0
,,2024-02-15 00:00:00-05:00,118.4857172,119.5166978,118.4086328,119.4396133,644700,0
,,2024-02-16 00:00:00-05:00,119.1216429,119.2661744,117.6474378,117.7437897,1602400,0
,,2024-02-20 00:00:00-05:00,117.1753075,118.9578429,116.7802552,118.273735,1233300,0
,,2024-02-21 00:00:00-05:00,125.2497197,132.8423533,124.189827,128.7088013,2561000,0
,,2024-02-22 00:00:00-05:00,129.8554292,129.8554292,126.4156072,129.0556946,2101500,0
,,2024-02-23 00:00:00-05:00,129.7301661,130.7707842,128.7377277,130.5684357,1236800,0
,,2024-02-26 00:00:00-05:00,130.0192285,130.5491749,128.3041398,130.2890167,1352300,0
,,2024-02-27 00:00:00-05:00,130.0673986,130.4046265,129.1231251,129.7783356,936400,0
,,2024-02-28 00:00:00-05:00,129.2194926,134.4033081,129.2194926,132.2931671,1809500,0
,,2024-02-29 00:00:00-05:00,132.3895193,133.025455,131.2814615,132.3413544,1627500,0
,,2024-03-01 00:00:00-05:00,132.0040837,133.3433946,131.8017352,132.418396,927600,0
,,2024-03-04 00:00:00-05:00,132.0619132,135.3379362,132.0041035,134.5767365,1281500,0
,,2024-03-05 00:00:00-05:00,134.4418383,135.1163089,133.2566962,134.9814148,1149200,0
,,2024-03-06 00:00:00-05:00,135.511383,136.6098108,134.44186,134.8465424,999900,0
,,2024-03-07 00:00:00-05:00,135.3764581,136.4845158,134.6730828,136.2725372,917900,0
,,2024-03-08 00:00:00-05:00,136.3110998,137.5251469,135.9160475,136.7639618,832100,0
,,2024-03-11 00:00:00-04:00,136.4652532,141.3214555,136.4363483,140.6662598,2714400,0
,,2024-03-12 00:00:00-04:00,140.7529601,143.4604866,140.02068,143.0365295,1625600,0
,,2024-03-13 00:00:00-04:00,143.566507,143.9711894,142.6896879,142.9402161,925500,0
,,2024-03-14 00:00:00-04:00,143.3371794,144.1602388,141.8072665,142.3688812,985700,0.73
,,2024-03-15 00:00:00-04:00,141.1875664,142.6206436,140.7131097,141.1294708,3466200,0
,,2024-03-18 00:00:00-04:00,141.5652046,142.2139627,141.1875689,141.3812256,586100,0
,,2024-03-19 00:00:00-04:00,141.6620476,142.1074566,140.8293105,141.8363342,747500,0
,,2024-03-20 00:00:00-04:00,141.6814103,142.2333327,140.8389808,142.0299835,746700,0
,,2024-03-21 00:00:00-04:00,142.0977763,143.7922983,141.8750718,143.4437103,628400,0
,,2024-03-22 00:00:00-04:00,143.182266,143.5599018,142.2527079,142.6206512,977300,0
,,2024-03-25 00:00:00-04:00,142.2914282,143.1629055,141.8072791,142.0299835,520700,0
,,2024-03-26 00:00:00-04:00,141.8750652,143.1047933,141.8750652,142.7271576,676000,0
,,2024-03-27 00:00:00-04:00,143.2694173,143.4824293,142.2527011,143.2887726,709500,0
,,2024-03-28 00:00:00-04:00,143.7341973,144.7993165,143.3565616,144.1505585,859600,0
,,2024-04-01 00:00:00-04:00,143.8213533,144.1893114,142.5625625,142.688446,625700,0
,,2024-04-02 00:00:00-04:00,142.4948248,142.4948248,140.596953,141.1198425,737600,0
,,2024-04-03 00:00:00-04:00,141.3425204,141.9816009,141.1972815,141.4102936,549500,0
,,2024-04-04 00:00:00-04:00,142.3495217,142.6593842,140.2483162,140.3064117,552800,0
,,2024-04-05 00:00:00-04:00,140.7808849,143.027344,140.616276,142.8530426,603400,0
,,2024-04-08 00:00:00-04:00,143.2210019,144.683127,143.1338586,144.2764435,818600,0
,,2024-04-09 00:00:00-04:00,144.5572265,144.7605756,142.9014449,143.6760864,537200,0
,,2024-04-10 00:00:00-04:00,142.1752548,142.5528906,140.7809028,141.33284,637300,0
,,2024-04-11 00:00:00-04:00,141.8169785,142.3301754,141.1875757,141.4490204,509800,0
,,2024-04-12 00:00:00-04:00,140.3064133,140.7808848,138.1471123,138.5731659,740000,0
,,2024-04-15 00:00:00-04:00,139.715765,140.2870723,136.4526043,137.1497803,900000,0
,,2024-04-16 00:00:00-04:00,137.2369036,138.5537898,136.53005,137.6823273,833900,0
,,2024-04-17 00:00:00-04:00,138.2245887,138.6893678,135.7457473,136.5978546,757700,0
,,2024-04-18 00:00:00-04:00,137.0141978,137.4692992,135.7166818,136.2589264,828200,0
,,2024-04-19 00:00:00-04:00,136.5881578,137.2853337,134.4579044,135.0969849,2924100,0
,,2024-04-22 00:00:00-04:00,136.1620951,137.3724679,135.2228446,136.5494232,933200,0
,,2024-04-23 00:00:00-04:00,136.5106923,138.534447,136.5106923,137.9921875,788100,0
,,2024-04-24 00:00:00-04:00,138.2245955,138.9314492,137.6920284,138.2633209,612600,0
,,2024-04-25 00:00:00-04:00,137.362805,138.7474645,136.0071932,138.4957123,528200,0
,,2024-04-26 00:00:00-04:00,138.4569502,139.7447884,138.4569502,138.902359,625300,0
,,2024-04-29 00:00:00-04:00,138.3214381,140.606623,138.3214381,140.5775604,788500,0
,,2024-04-30 00:00:00-04:00,140.4904007,141.6039526,139.8319649,139.8900604,1185300,0
,,2024-05-01 00:00:00-04:00,148.3917261,159.5077874,146.2130548,158.2393188,2765300,0
,,2024-05-02 00:00:00-04:00,158.8009067,160.6697152,157.774513,160.0887451,1361100,0
,,2024-05-03 00:00:00-04:00,160.5341794,161.1635822,158.9655408,160.7084808,972900,0
,,2024-05-06 00:00:00-04:00,161.8316835,162.5772624,160.5632152,162.5579071,827900,0
,,2024-05-07 00:00:00-04:00,162.6256868,165.4531159,161.8994631,164.5719757,878600,0
,,2024-05-08 00:00:00-04:00,163.9909909,164.7656324,163.6714507,164.5719757,542400,0
,,2024-05-09 00:00:00-04:00,164.7656442,164.7656442,163.1098476,163.9329071,552500,0
,,2024-05-10 00:00:00-04:00,164.2136959,164.3202093,162.9065021,163.5746155,737200,0
,,2024-05-13 00:00:00-04:00,163.8070183,164.436421,163.4487526,163.9909973,369800,0
,,2024-05-14 00:00:00-04:00,164.0781511,165.356312,163.7005153,164.5235748,506600,0
,,2024-05-15 00:00:00-04:00,164.8721729,165.6758624,164.7172416,165.1432953,597000,0
,,2024-05-16 00:00:00-04:00,165.4047362,165.8114198,164.5623066,164.5913544,526800,0
,,2024-05-17 00:00:00-04:00,165.1723166,166.0341014,164.1265527,165.5209045,525800,0
,,2024-05-20 00:00:00-04:00,165.5790123,166.1987226,164.2911737,164.794693,529800,0
,,2024-05-21 00:00:00-04:00,164.7462887,165.5596558,164.1169006,165.3175812,510100,0
,,2024-05-22 00:00:00-04:00,162.0931023,163.7295285,155.9928359,156.9223938,1321500,0
,,2024-05-23 00:00:00-04:00,157.1257581,158.2102474,155.7120362,157.571167,890100,0
,,2024-05-24 00:00:00-04:00,158.5394625,159.1979129,157.3871852,158.6169281,541600,0
,,2024-05-28 00:00:00-04:00,157.7551672,158.1618508,156.7287733,157.2516479,704900,0
,,2024-05-29 00:00:00-04:00,156.3608091,157.822949,155.9734957,156.5351105,471100,0
,,2024-05-30 00:00:00-04:00,157.3291095,159.7208076,156.6900439,157.6099243,778900,0
,,2024-05-31 00:00:00-04:00,157.5227482,158.6653478,156.3317456,158.6556702,1398400,0
,,2024-06-03 00:00:00-04:00,158.132789,158.8009172,157.3775176,158.0262756,624000,0
,,2024-06-04 00:00:00-04:00,157.5615242,159.0139718,157.5131063,157.8616943,528700,0
,,2024-06-05 00:00:00-04:00,158.2683668,158.9558651,157.5324653,158.8009338,506600,0
,,2024-06-06 00:00:00-04:00,159.0623636,160.795611,158.2102564,158.7137756,390200,0
,,2024-06-07 00:00:00-04:00,158.1231213,159.3722197,157.8810467,158.0843811,324300,0
,,2024-06-10 00:00:00-04:00,157.7357983,157.832634,155.9347627,157.4646759,527100,0
,,2024-06-11 00:00:00-04:00,156.8546528,156.8643305,155.1213905,156.3995514,870800,0
,,2024-06-12 00:00:00-04:00,157.919775,160.2243298,157.6970705,158.9849091,588300,0
,,2024-06-13 00:00:00-04:00,158.8105861,159.6626933,155.4602825,156.796524,809600,0
,,2024-06-14 00:00:00-04:00,155.4312617,156.0122319,153.6399038,154.472641,561600,0
,,2024-06-17 00:00:00-04:00,154.589386,156.4864987,154.0835032,155.951416,605200,0.75
,,2024-06-18 00:00:00-04:00,156.1459676,156.7005118,155.2120038,156.3600006,501500,0
,,2024-06-20 00:00:00-04:00,156.0195176,157.0021281,154.8812588,155.6206512,539800,0
,,2024-06-21 00:00:00-04:00,155.9513935,157.089652,154.9590599,157.0701904,1329100,0
,,2024-06-24 00:00:00-04:00,157.1480431,159.0548792,156.7880852,157.8874207,423800,0
,,2024-06-25 00:00:00-04:00,157.537184,157.7901403,155.542808,155.9611359,395800,0
,,2024-06-26 00:00:00-04:00,155.8346302,157.07992,155.3871174,156.7880554,609400,0
,,2024-06-27 00:00:00-04:00,156.7977813,157.6636368,156.243252,157.6149902,476700,0
,,2024-06-28 00:00:00-04:00,157.4982634,159.5023775,157.0312889,158.5003204,1139700,0
,,2024-07-01 00:00:00-04:00,158.5781569,159.910987,156.7005208,156.7297058,754500,0
,,2024-07-02 00:00:00-04:00,156.3697385,157.5177354,155.9416724,157.1091309,808000,0
,,2024-07-03 00:00:00-04:00,156.6032257,157.0410152,154.5893733,156.7783356,442600,0
,,2024-07-05 00:00:00-04:00,157.1285659,157.8095883,155.7470893,157.5371704,819200,0
,,2024-07-08 00:00:00-04:00,158.2279141,158.9089216,156.5740345,157.1480255,545900,0
,,2024-07-09 00:00:00-04:00,157.1577626,158.4322376,156.6616031,157.1091309,744300,0
,,2024-07-10 00:00:00-04:00,158.3835845,159.0743154,157.1285711,159.0159454,614000,0
,,2024-07-11 00:00:00-04:00,159.3564519,162.6642111,159.3564519,162.236145,857900,0
,,2024-07-12 00:00:00-04:00,162.9560581,166.0400605,162.9560581,164.2207947,734200,0
,,2024-07-15 00:00:00-04:00,164.4737628,166.205474,163.7441087,165.5050049,900800,0
,,2024-07-16 00:00:00-04:00,166.3611347,169.2311045,165.8357903,169.0268097,661100,0
,,2024-07-17 00:00:00-04:00,169.0268002,169.775901,167.898265,168.3068695,611500,0
,,2024-07-18 00:00:00-04:00,167.8204261,170.2623296,165.5730941,166.4389496,826000,0
,,2024-07-19 00:00:00-04:00,166.4389553,167.1199628,164.6099511,165.4563599,666700,0
,,2024-07-22 00:00:00-04:00,165.757964,168.1220363,165.7482258,168.0442047,532500,0
,,2024-07-23 00:00:00-04:00,168.073374,168.287407,167.1394251,167.4312897,341000,0
,,2024-07-24 00:00:00-04:00,167.9177348,169.7175393,166.9254011,168.1512146,912900,0
,,2024-07-25 00:00:00-04:00,168.2193166,170.4861103,167.0907814,168.6960144,560600,0
,,2024-07-26 00:00:00-04:00,169.8050801,173.6673834,169.0754261,173.112854,1059500,0
,,2024-07-29 00:00:00-04:00,173.1128624,173.3268955,171.5854461,171.7702942,758500,0
,,2024-07-30 00:00:00-04:00,173.5895668,174.8834885,172.3734767,174.474884,1211400,0
,,2024-07-31 00:00:00-04:00,170.6903993,172.383202,164.9893684,166.6043396,1939300,0
,,2024-08-01 00:00:00-04:00,167.2658886,169.3575724,165.2617745,166.4194946,1159200,0
,,2024-08-02 00:00:00-04:00,164.7364341,165.670383,161.5064916,163.94841,943900,0
,,2024-08-05 00:00:00-04:00,159.200783,159.5510176,156.350275,157.2453156,1269800,0
,,2024-08-06 00:00:00-04:00,157.2550509,161.3897575,156.4475653,160.2417755,860700,0
,,2024-08-07 00:00:00-04:00,160.942234,161.3800383,157.1772235,157.9458008,838700,0
,,2024-08-08 00:00:00-04:00,157.9458056,162.8685365,157.0702117,162.5863953,571600,0
,,2024-08-09 00:00:00-04:00,162.479369,163.9192304,162.1096877,162.8782501,524800,0
,,2024-08-12 00:00:00-04:00,162.8782463,164.473756,161.3800298,163.9873199,834500,0
,,2024-08-13 00:00:00-04:00,163.7830198,165.4077144,162.6544846,165.0574799,538800,0
,,2024-08-14 00:00:00-04:00,165.0575022,165.4369217,163.6565638,165.3882751,531900,0
,,2024-08-15 00:00:00-04:00,166.6530097,166.8573045,165.2326097,166.1860352,727200,0
,,2024-08-16 00:00:00-04:00,166.3124759,167.4118261,165.8552249,167.3923645,728200,0
,,2024-08-19 00:00:00-04:00,167.9079819,171.1573709,167.9079819,171.1379242,612200,0
,,2024-08-20 00:00:00-04:00,171.3422398,172.55833,170.836357,171.6924744,528600,0
,,2024-08-21 00:00:00-04:00,172.6750569,174.1440882,172.3053608,173.6187439,976400,0
,,2024-08-22 00:00:00-04:00,173.7841597,174.7181086,172.6945327,172.8307343,542900,0
,,2024-08-23 00:00:00-04:00,173.4241757,175.5061214,173.2198809,174.8834839,529600,0
,,2024-08-26 00:00:00-04:00,175.1267035,176.3427936,174.0954614,174.659729,624400,0
,,2024-08-27 00:00:00-04:00,174.8542881,175.8077134,173.8425077,175.7493286,353000,0
,,2024-08-28 00:00:00-04:00,175.7980002,177.4129716,174.2024904,175.1948242,498800,0
,,2024-08-29 00:00:00-04:00,175.6520503,178.2496169,174.8834731,175.7493286,648100,0
,,2024-08-30 00:00:00-04:00,176.4400674,178.891709,175.7687833,178.3177032,1180200,0
,,2024-09-03 00:00:00-04:00,178.1231419,178.8430725,173.7452176,175.2142639,1209700,0
,,2024-09-04 00:00:00-04:00,175.1072716,176.5276567,174.484634,176.021759,721300,0
,,2024-09-05 00:00:00-04:00,176.3038748,176.6930177,174.5527021,175.8758087,713800,0
,,2024-09-06 00:00:00-04:00,176.0023099,177.3156784,174.3484302,175.2823792,627700,0
,,2024-09-09 00:00:00-04:00,176.0606595,179.4170651,175.1461573,177.9772186,659300,0
,,2024-09-10 00:00:00-04:00,178.1037023,178.152334,174.5527102,175.5450439,584300,0
,,2024-09-11 00:00:00-04:00,175.4088284,178.0842265,172.5193974,177.7826385,724100,0
,,2024-09-12 00:00:00-04:00,177.140578,178.1329119,175.8661178,177.802124,580400,0
,,2024-09-13 00:00:00-04:00,169.215314,170.6122465,164.2918258,168.6877899,2016800,0.75
,,2024-09-16 00:00:00-04:00,169.4399939,170.01635,167.6327731,168.6291809,798000,0
,,2024-09-17 00:00:00-04:00,168.6292005,170.0554533,167.4569462,167.6132507,790700,0
,,2024-09-18 00:00:00-04:00,167.9063046,168.5998817,165.3566446,165.9427643,975300,0
,,2024-09-19 00:00:00-04:00,168.160282,169.0004002,166.8610286,167.7890625,891700,0
,,2024-09-20 00:00:00-04:00,166.06975,167.789055,165.3468528,167.0466309,1447100,0
,,2024-09-23 00:00:00-04:00,168.0235385,171.9017574,167.6327921,171.7454529,1014900,0
,,2024-09-24 00:00:00-04:00,170.9541816,171.7845365,169.772149,171.7454529,685000,0
,,2024-09-25 00:00:00-04:00,171.3546873,171.774739,168.4435714,169.1469269,611400,0
,,2024-09-26 00:00:00-04:00,169.830762,171.1300006,169.2739327,170.7881012,475500,0
,,2024-09-27 00:00:00-04:00,170.2605817,171.7063763,169.625615,169.9675293,800300,0
,,2024-09-30 00:00:00-04:00,170.2410374,172.0775633,169.3423088,171.9603424,1172400,0
,,2024-10-01 00:00:00-04:00,172.0678163,172.2827313,168.6975799,168.7366486,602300,0
,,2024-10-02 00:00:00-04:00,168.7073238,170.553628,167.5741384,168.0723572,603000,0
,,2024-10-03 00:00:00-04:00,167.232267,167.9063173,164.6630651,165.2198944,791000,0
,,2024-10-04 00:00:00-04:00,166.5875005,166.9880253,164.0378407,166.0990601,660300,0
,,2024-10-07 00:00:00-04:00,160.2084785,161.1853594,157.2192251,159.3585968,1238800,0
,,2024-10-08 00:00:00-04:00,160.6578456,161.312354,159.8763379,160.8239136,821900,0
,,2024-10-09 00:00:00-04:00,160.8239178,161.5858838,159.9154107,161.4881897,704300,0
,,2024-10-10 00:00:00-04:00,160.6090013,162.1426966,159.3292896,161.8691711,644500,0
,,2024-10-11 00:00:00-04:00,162.0645425,162.9437443,161.7031013,162.0547791,531600,0
,,2024-10-14 00:00:00-04:00,162.3673931,164.6630545,162.2599356,164.0769348,586600,0
,,2024-10-15 00:00:00-04:00,163.8229368,164.8095962,162.5139199,162.9828186,857800,0
