日期,匯率
2019/2/21,30.79199982
2019/2/22,30.79899979
2019/2/25,30.74699974
2019/2/26,30.73500061
2019/2/27,30.75300026
2019/2/28,30.77700043
2019/3/1,30.82500076
2019/3/4,30.83699989
2019/3/5,30.83799934
2019/3/6,30.82999992
2019/3/7,30.82900047
2019/3/8,30.90699959
2019/3/11,30.89100075
2019/3/12,30.91200066
2019/3/13,30.88699913
2019/3/14,30.89599991
2019/3/15,30.91300011
2019/3/18,30.88899994
2019/3/19,30.76499939
2019/3/20,30.79000092
2019/3/21,30.74500084
2019/3/22,30.79299927
2019/3/25,30.86800003
2019/3/26,30.81599998
2019/3/27,30.8390007
2019/3/28,30.88199997
2019/3/29,30.85099983
2019/4/1,30.8390007
2019/4/2,30.81699944
2019/4/3,30.82900047
2019/4/4,30.78800011
2019/4/5,30.79299927
2019/4/8,30.78899956
2019/4/9,30.80800056
2019/4/10,30.81699944
2019/4/11,30.83799934
2019/4/12,30.85199928
2019/4/15,30.82999992
2019/4/16,30.85400009
2019/4/17,30.86300087
2019/4/18,30.76199913
2019/4/19,30.81999969
2019/4/22,30.80699921
2019/4/23,30.84000015
2019/4/24,30.85400009
2019/4/25,30.92399979
2019/4/26,30.92300034
2019/4/29,30.90200043
2019/4/30,30.8920002
2019/5/1,30.88699913
2019/5/2,30.90699959
2019/5/3,30.88999939
2019/5/6,30.89500046
2019/5/7,30.90999985
2019/5/8,30.93700027
2019/5/9,30.94499969
2019/5/10,31.00200081
2019/5/13,30.93700027
2019/5/14,31.10499954
2019/5/15,31.13899994
2019/5/16,31.07799911
2019/5/17,31.18600082
2019/5/20,31.36599922
2019/5/21,31.37999916
2019/5/23,31.45299911
2019/5/24,31.51399994
2019/5/27,31.47100067
2019/5/28,31.45299911
2019/5/29,31.54700089
2019/5/30,31.61599922
2019/5/31,31.57699966
2019/6/3,31.52199936
2019/6/4,31.37599945
2019/6/5,31.32600021
2019/6/6,31.29899979
2019/6/7,31.27000046
2019/6/10,31.35400009
2019/6/11,31.38599968
2019/6/12,31.36300087
2019/6/13,31.42700005
2019/6/14,31.46800041
2019/6/17,31.49300003
2019/6/18,31.47599983
2019/6/19,31.26499939
2019/6/20,31.11000061
2019/6/21,30.875
2019/6/24,30.94499969
2019/6/25,30.83600044
2019/6/26,30.96999931
2019/6/27,30.92499924
2019/6/28,30.88899994
2019/7/1,30.87899971
2019/7/2,30.95299911
2019/7/3,30.96800041
2019/7/4,31.05599976
2019/7/5,31.01300049
2019/7/8,31.16900063
2019/7/9,31.15999985
2019/7/10,31.12899971
2019/7/11,31.03499985
2019/7/12,30.96100044
2019/7/15,31.05200005
2019/7/16,30.98200035
2019/7/17,31.00300026
2019/7/18,31.00099945
2019/7/19,30.89999962
2019/7/22,31.03199959
2019/7/23,31.04400063
2019/7/24,31.01000023
2019/7/25,31.09199905
2019/7/26,31.01199913
2019/7/29,31.08200073
2019/7/30,31.02700043
2019/7/31,31.02300072
2019/8/1,31.14699936
2019/8/2,31.30699921
2019/8/5,31.45000076
2019/8/6,31.69400024
2019/8/7,31.42700005
2019/8/8,31.42099953
2019/8/9,31.23500061
2019/8/12,31.36599922
2019/8/13,31.4279995
2019/8/14,31.09399986
2019/8/15,31.3579998
2019/8/16,31.22800064
2019/8/19,31.3010006
2019/8/20,31.35000038
2019/8/21,31.31200027
2019/8/22,31.28199959
2019/8/23,31.30200005
2019/8/26,31.41900063
2019/8/27,31.37400055
2019/8/28,31.32799911
2019/8/29,31.40399933
2019/8/30,31.27099991
2019/9/2,31.33300018
2019/9/3,31.36100006
2019/9/4,31.35099983
2019/9/5,31.16799927
2019/9/6,31.17000008
2019/9/9,31.18099976
2019/9/10,31.17499924
2019/9/11,31.08499908
2019/9/12,31.03499985
2019/9/13,30.75499916
2019/9/16,30.91500092
2019/9/17,30.88699913
2019/9/18,30.84900093
2019/9/19,30.96199989
2019/9/20,30.86499977
2019/9/23,30.98699951
2019/9/24,30.94000053
2019/9/25,30.92499924
2019/9/26,30.9470005
2019/9/27,30.93000031
2019/9/30,31.03300095
2019/10/1,31.0340004
2019/10/2,31.02400017
2019/10/3,31.05500031
2019/10/4,30.91500092
2019/10/7,30.84799957
2019/10/8,30.7859993
2019/10/9,30.73999977
2019/10/10,30.65800095
2019/10/11,30.5
2019/10/14,30.62599945
2019/10/15,30.59399986
2019/10/16,30.4810009
2019/10/17,30.51000023
2019/10/18,30.60700035
2019/10/21,30.53700066
2019/10/22,30.5189991
2019/10/23,30.45999908
2019/10/24,30.5739994
2019/10/25,30.49300003
2019/10/28,30.56200027
2019/10/29,30.52700043
2019/10/30,30.39900017
2019/10/31,30.21500015
2019/11/1,30.48399925
2019/11/4,30.43499947
2019/11/5,30.32699966
2019/11/6,30.30999947
2019/11/7,30.37100029
2019/11/8,30.24699974
2019/11/11,30.38100052
2019/11/12,30.41200066
2019/11/13,30.37999916
2019/11/14,30.45899963
2019/11/15,30.43099976
2019/11/18,30.48999977
2019/11/19,30.43899918
2019/11/20,30.43499947
2019/11/21,30.44799995
2019/11/22,30.4470005
2019/11/25,30.55900002
2019/11/26,30.45100021
2019/11/27,30.44000053
2019/11/28,30.46199989
2019/11/29,30.42399979
2019/12/2,30.52899933
2019/12/3,30.43400002
2019/12/4,30.44499969
2019/12/5,30.46800041
2019/12/6,30.41399956
2019/12/9,30.42200089
2019/12/10,30.39699936
2019/12/11,30.45199966
2019/12/12,30.34499931
2019/12/13,30.18700027
2019/12/16,30.21999931
2019/12/17,30.09700012
2019/12/18,30.01799965
2019/12/19,30.03499985
2019/12/20,30.14900017
2019/12/23,30.125
2019/12/24,30.13899994
2019/12/25,30
2019/12/26,29.89999962
2019/12/27,30.07600021
2019/12/30,30.08300018
2019/12/31,30.0739994
2020/1/1,29.89800072
